id,seen,notificationType,createdAt,updatedAt,UserToId,UserFromId,PostId
1083,False,1,2024-06-12 21:58:51.711000+00:00,2024-06-12 21:58:51.720000+00:00,332.0,5,243.0
1013,False,0,2024-06-12 20:55:13.920000+00:00,2024-06-12 20:55:13.925000+00:00,322.0,270,
1062,False,1,2024-06-12 21:34:50.202000+00:00,2024-06-12 21:34:50.211000+00:00,363.0,5,1463.0
985,True,0,2024-06-12 20:43:23.757000+00:00,2024-06-12 21:35:42.364000+00:00,301.0,382,
1014,False,1,2024-06-12 20:55:21.797000+00:00,2024-06-12 20:55:21.809000+00:00,322.0,270,332.0
1022,True,1,2024-06-12 21:01:59.783696+00:00,2024-06-12 21:35:43.377000+00:00,301.0,382,1560.0
1032,True,1,2024-06-12 21:02:26.594961+00:00,2024-06-12 21:35:46.459000+00:00,301.0,363,1553.0
1015,False,1,2024-06-12 20:55:23.957000+00:00,2024-06-12 20:55:23.975000+00:00,322.0,270,745.0
1016,False,0,2024-06-12 20:56:02.950000+00:00,2024-06-12 20:56:02.962000+00:00,381.0,284,
1073,True,1,2024-06-12 21:42:47.399962+00:00,2024-06-13 03:11:31.839000+00:00,264.0,394,1499.0
1017,False,1,2024-06-12 20:57:10.934000+00:00,2024-06-12 20:57:10.947000+00:00,6.0,301,1423.0
1054,True,1,2024-06-12 21:22:38.023886+00:00,2024-06-12 23:08:24.193000+00:00,236.0,398,1442.0
1064,False,0,2024-06-12 21:42:09.436732+00:00,2024-06-12 21:42:09.436732+00:00,144.0,357,
1018,False,1,2024-06-12 20:57:47.244000+00:00,2024-06-12 20:57:47.256000+00:00,342.0,301,1359.0
1019,False,0,2024-06-12 21:01:58.680074+00:00,2024-06-12 21:01:58.680074+00:00,202.0,357,
1020,False,1,2024-06-12 21:01:59.158229+00:00,2024-06-12 21:01:59.158229+00:00,118.0,349,819.0
1021,False,1,2024-06-12 21:01:59.668082+00:00,2024-06-12 21:01:59.668082+00:00,183.0,349,571.0
1023,False,1,2024-06-12 21:02:00.218893+00:00,2024-06-12 21:02:00.218893+00:00,243.0,349,208.0
1025,False,1,2024-06-12 21:02:00.764277+00:00,2024-06-12 21:02:00.764277+00:00,205.0,349,4.0
1027,False,0,2024-06-12 21:02:01.348886+00:00,2024-06-12 21:02:01.348886+00:00,224.0,377,
1028,False,1,2024-06-12 21:02:01.556501+00:00,2024-06-12 21:02:01.556501+00:00,67.0,367,139.0
1029,False,1,2024-06-12 21:02:02.086716+00:00,2024-06-12 21:02:02.086716+00:00,144.0,367,1016.0
1030,False,1,2024-06-12 21:02:02.595052+00:00,2024-06-12 21:02:02.595052+00:00,101.0,367,350.0
1031,False,1,2024-06-12 21:02:03.143565+00:00,2024-06-12 21:02:03.143565+00:00,282.0,367,36.0
1033,False,1,2024-06-12 21:02:27.545339+00:00,2024-06-12 21:02:27.545339+00:00,302.0,363,1424.0
1034,False,1,2024-06-12 21:02:28.098062+00:00,2024-06-12 21:02:28.098062+00:00,229.0,363,1519.0
1035,False,1,2024-06-12 21:02:29.042377+00:00,2024-06-12 21:02:29.042377+00:00,6.0,390,1423.0
1036,False,1,2024-06-12 21:02:29.549802+00:00,2024-06-12 21:02:29.549802+00:00,229.0,390,1390.0
1037,False,1,2024-06-12 21:02:30.440954+00:00,2024-06-12 21:02:30.440954+00:00,101.0,398,1272.0
1039,False,1,2024-06-12 21:02:31.484838+00:00,2024-06-12 21:02:31.484838+00:00,259.0,394,246.0
1040,False,1,2024-06-12 21:02:32.019107+00:00,2024-06-12 21:02:32.019107+00:00,322.0,394,983.0
1041,False,1,2024-06-12 21:02:32.546201+00:00,2024-06-12 21:02:32.546201+00:00,163.0,394,993.0
1043,False,1,2024-06-12 21:02:33.639819+00:00,2024-06-12 21:02:33.639819+00:00,129.0,394,510.0
1044,False,1,2024-06-12 21:02:33.721199+00:00,2024-06-12 21:02:33.721199+00:00,324.0,381,1415.0
1046,False,1,2024-06-12 21:05:19.079000+00:00,2024-06-12 21:05:19.089000+00:00,302.0,301,1384.0
1067,False,0,2024-06-12 21:42:11.818483+00:00,2024-06-12 21:42:11.818483+00:00,83.0,377,
1068,False,1,2024-06-12 21:42:42.026974+00:00,2024-06-12 21:42:42.026974+00:00,229.0,363,1251.0
1047,False,2,2024-06-12 21:06:51.588000+00:00,2024-06-12 21:06:51.596000+00:00,302.0,301,1384.0
1048,False,0,2024-06-12 21:22:04.127670+00:00,2024-06-12 21:22:04.127670+00:00,191.0,357,
1051,False,0,2024-06-12 21:22:06.502777+00:00,2024-06-12 21:22:06.502777+00:00,183.0,377,
1052,False,1,2024-06-12 21:22:36.307434+00:00,2024-06-12 21:22:36.307434+00:00,229.0,363,1390.0
1053,False,1,2024-06-12 21:22:37.068139+00:00,2024-06-12 21:22:37.068139+00:00,229.0,390,1251.0
1055,False,1,2024-06-12 21:22:38.563211+00:00,2024-06-12 21:22:38.563211+00:00,101.0,398,422.0
1057,False,1,2024-06-12 21:22:40.686194+00:00,2024-06-12 21:22:40.686194+00:00,325.0,381,1408.0
641,True,0,2024-06-11 20:58:22.500000+00:00,2024-06-12 21:30:43.006000+00:00,5.0,332,
1069,False,1,2024-06-12 21:42:42.754738+00:00,2024-06-12 21:42:42.754738+00:00,302.0,363,1382.0
1071,False,1,2024-06-12 21:42:45.002488+00:00,2024-06-12 21:42:45.002488+00:00,229.0,390,427.0
1072,False,1,2024-06-12 21:42:47.294179+00:00,2024-06-12 21:42:47.294179+00:00,325.0,381,224.0
1075,False,1,2024-06-12 21:42:48.744134+00:00,2024-06-12 21:42:48.744134+00:00,324.0,381,213.0
1080,False,0,2024-06-12 21:57:45.105000+00:00,2024-06-12 21:57:45.112000+00:00,393.0,7,
1076,False,1,2024-06-12 21:51:56.761000+00:00,2024-06-12 21:51:56.770000+00:00,95.0,5,1436.0
1087,False,1,2024-06-12 21:59:14.982000+00:00,2024-06-12 21:59:14.989000+00:00,390.0,118,1208.0
1084,False,0,2024-06-12 21:58:58.633000+00:00,2024-06-12 21:58:58.637000+00:00,390.0,118,
1081,False,1,2024-06-12 21:58:05.738000+00:00,2024-06-12 21:58:05.746000+00:00,6.0,5,1423.0
1091,False,1,2024-06-12 22:02:14.723263+00:00,2024-06-12 22:02:14.723263+00:00,60.0,357,456.0
1082,False,0,2024-06-12 21:58:10.680000+00:00,2024-06-12 21:58:10.684000+00:00,390.0,7,
1085,False,1,2024-06-12 21:59:02.845000+00:00,2024-06-12 21:59:02.857000+00:00,332.0,5,5.0
1088,False,0,2024-06-12 22:00:24.089000+00:00,2024-06-12 22:00:24.094000+00:00,377.0,83,
1086,False,1,2024-06-12 21:59:06.348000+00:00,2024-06-12 21:59:06.352000+00:00,390.0,118,889.0
1089,False,0,2024-06-12 22:00:39.547000+00:00,2024-06-12 22:00:39.551000+00:00,347.0,83,
1093,False,1,2024-06-12 22:02:15.834779+00:00,2024-06-12 22:02:15.834779+00:00,191.0,357,740.0
1094,False,1,2024-06-12 22:02:16.582728+00:00,2024-06-12 22:02:16.582728+00:00,246.0,357,1521.0
1099,True,0,2024-06-12 22:02:49.348000+00:00,2024-06-13 20:25:34.315000+00:00,193.0,347,
1097,False,0,2024-06-12 22:02:19.059885+00:00,2024-06-12 22:02:19.059885+00:00,240.0,377,
1098,False,1,2024-06-12 22:02:49.224952+00:00,2024-06-12 22:02:49.224952+00:00,229.0,363,427.0
1103,False,0,2024-06-12 22:03:05.117000+00:00,2024-06-12 22:03:05.123000+00:00,205.0,347,
1078,True,1,2024-06-12 21:52:51.307000+00:00,2024-06-12 23:06:33.752000+00:00,236.0,5,1443.0
1104,False,0,2024-06-12 22:04:42.957000+00:00,2024-06-12 22:04:42.962000+00:00,328.0,367,
1042,True,1,2024-06-12 21:02:33.089788+00:00,2024-06-12 23:07:47.283000+00:00,3.0,394,735.0
1100,True,1,2024-06-12 22:02:51.794011+00:00,2024-06-12 23:07:51.625000+00:00,236.0,398,1441.0
1063,True,1,2024-06-12 21:36:01.430000+00:00,2024-06-12 23:07:57.448000+00:00,236.0,5,1438.0
1038,True,1,2024-06-12 21:02:30.981658+00:00,2024-06-12 23:08:30.282000+00:00,236.0,398,1443.0
1050,True,1,2024-06-12 21:22:05.441050+00:00,2024-06-12 23:08:33.392000+00:00,236.0,382,1501.0
1003,True,1,2024-06-12 20:51:01.694000+00:00,2024-06-12 23:09:37.101000+00:00,236.0,398,1528.0
1007,True,1,2024-06-12 20:53:08.166000+00:00,2024-06-12 23:48:48.047000+00:00,165.0,302,1541.0
1074,True,1,2024-06-12 21:42:48.015888+00:00,2024-06-13 03:08:08.605000+00:00,264.0,381,1398.0
1079,True,2,2024-06-12 21:57:45.078000+00:00,2024-06-13 03:08:37.326000+00:00,264.0,5,1398.0
1056,True,1,2024-06-12 21:22:40.032029+00:00,2024-06-13 03:11:55.984000+00:00,264.0,394,1504.0
1002,True,0,2024-06-12 20:50:59.825000+00:00,2024-06-13 03:12:06.063000+00:00,236.0,398,
1049,True,1,2024-06-12 21:22:04.884115+00:00,2024-06-13 03:12:07.508000+00:00,264.0,382,1402.0
1001,True,0,2024-06-12 20:50:42.241000+00:00,2024-06-13 03:12:28.069000+00:00,264.0,398,
1006,True,0,2024-06-12 20:52:09.867000+00:00,2024-06-13 03:12:59.380000+00:00,264.0,381,
1024,True,1,2024-06-12 21:02:00.351310+00:00,2024-06-13 03:13:18.302000+00:00,264.0,382,1525.0
1061,True,1,2024-06-12 21:34:42.700000+00:00,2024-06-13 03:13:40.765000+00:00,264.0,5,1395.0
1058,True,1,2024-06-12 21:22:41.201812+00:00,2024-06-13 03:17:23.479000+00:00,264.0,381,1487.0
1096,True,1,2024-06-12 22:02:18.604059+00:00,2024-06-13 03:18:12.124000+00:00,264.0,382,1354.0
1101,True,1,2024-06-12 22:02:53.040303+00:00,2024-06-13 03:22:04.806000+00:00,264.0,394,1496.0
1139,True,1,2024-06-12 22:42:29.863985+00:00,2024-06-13 02:42:02.150000+00:00,301.0,382,401.0
1105,False,0,2024-06-12 22:04:53.216000+00:00,2024-06-12 22:04:53.220000+00:00,325.0,367,
1174,False,1,2024-06-12 23:08:36.071000+00:00,2024-06-12 23:08:36.078000+00:00,302.0,3,1440.0
1142,True,1,2024-06-12 22:43:05.885933+00:00,2024-06-13 03:07:58.139000+00:00,264.0,394,1493.0
1107,False,0,2024-06-12 22:06:39.545000+00:00,2024-06-12 22:06:39.550000+00:00,349.0,321,
1132,True,1,2024-06-12 22:22:56.240732+00:00,2024-06-13 02:42:03.501000+00:00,301.0,363,1542.0
1108,False,0,2024-06-12 22:07:42.144000+00:00,2024-06-12 22:07:42.148000+00:00,385.0,300,
1165,False,1,2024-06-12 23:00:38.810000+00:00,2024-06-12 23:00:38.819000+00:00,382.0,236,524.0
1109,False,1,2024-06-12 22:07:46.030000+00:00,2024-06-12 22:07:46.039000+00:00,385.0,300,1206.0
1152,False,0,2024-06-12 22:53:00.120000+00:00,2024-06-12 22:53:00.124000+00:00,398.0,236,
1110,False,0,2024-06-12 22:08:43.388000+00:00,2024-06-12 22:08:43.395000+00:00,375.0,101,
1111,False,0,2024-06-12 22:09:01.307000+00:00,2024-06-12 22:09:01.311000+00:00,310.0,101,
1112,False,0,2024-06-12 22:11:24.609000+00:00,2024-06-12 22:11:24.616000+00:00,360.0,269,
1270,True,1,2024-06-13 14:06:11.327000+00:00,2024-06-14 01:43:15.405000+00:00,264.0,236,1582.0
1113,False,0,2024-06-12 22:11:40.690000+00:00,2024-06-12 22:11:40.696000+00:00,349.0,269,
1114,False,1,2024-06-12 22:11:50.958000+00:00,2024-06-12 22:11:50.969000+00:00,349.0,269,1020.0
1175,False,0,2024-06-12 23:10:23.748000+00:00,2024-06-12 23:10:23.752000+00:00,3.0,236,
1154,False,1,2024-06-12 22:57:06.856000+00:00,2024-06-12 22:57:06.868000+00:00,398.0,236,817.0
1115,False,1,2024-06-12 22:14:58.182000+00:00,2024-06-12 22:14:58.190000+00:00,338.0,311,1523.0
1116,False,0,2024-06-12 22:15:11.073000+00:00,2024-06-12 22:15:11.077000+00:00,6.0,311,
1166,False,1,2024-06-12 23:00:39.554000+00:00,2024-06-12 23:00:39.561000+00:00,382.0,236,226.0
1117,False,1,2024-06-12 22:15:41.144000+00:00,2024-06-12 22:15:41.158000+00:00,335.0,320,1361.0
1155,False,1,2024-06-12 22:57:08.799000+00:00,2024-06-12 22:57:08.806000+00:00,398.0,236,518.0
1195,False,0,2024-06-13 03:13:04.752000+00:00,2024-06-13 03:13:04.757000+00:00,381.0,264,
1119,False,0,2024-06-12 22:16:45.122000+00:00,2024-06-12 22:16:45.128000+00:00,390.0,327,
1149,True,1,2024-06-12 22:51:47.192000+00:00,2024-06-13 02:41:41.739000+00:00,301.0,236,1557.0
1120,False,1,2024-06-12 22:16:53.584000+00:00,2024-06-12 22:16:53.593000+00:00,6.0,327,1423.0
1156,False,1,2024-06-12 22:57:11.036000+00:00,2024-06-12 22:57:11.044000+00:00,398.0,236,443.0
1121,False,0,2024-06-12 22:17:51.509000+00:00,2024-06-12 22:17:51.513000+00:00,334.0,329,
1141,True,1,2024-06-12 22:43:04.596287+00:00,2024-06-12 22:58:16.043000+00:00,236.0,398,1437.0
1122,False,0,2024-06-12 22:18:16.475000+00:00,2024-06-12 22:18:16.479000+00:00,321.0,329,
1123,False,1,2024-06-12 22:22:20.784369+00:00,2024-06-12 22:22:20.784369+00:00,205.0,347,162.0
1124,False,1,2024-06-12 22:22:20.811261+00:00,2024-06-12 22:22:20.811261+00:00,328.0,367,753.0
1126,False,1,2024-06-12 22:22:21.758508+00:00,2024-06-12 22:22:21.758508+00:00,325.0,367,205.0
1127,False,0,2024-06-12 22:22:22.413549+00:00,2024-06-12 22:22:22.413549+00:00,180.0,357,
1130,False,0,2024-06-12 22:22:24.742439+00:00,2024-06-12 22:22:24.742439+00:00,322.0,377,
1131,False,1,2024-06-12 22:22:55.500306+00:00,2024-06-12 22:22:55.500306+00:00,302.0,363,453.0
1140,False,0,2024-06-12 22:42:30.503923+00:00,2024-06-12 22:42:30.503923+00:00,67.0,377,
1167,False,1,2024-06-12 23:00:42.672000+00:00,2024-06-12 23:00:42.680000+00:00,382.0,236,202.0
1118,True,0,2024-06-12 22:15:50.038000+00:00,2024-06-13 03:08:02.592000+00:00,264.0,320,
1153,True,0,2024-06-12 22:56:49.507000+00:00,2024-06-14 01:38:52.423000+00:00,5.0,236,
1143,True,1,2024-06-12 22:43:07.285712+00:00,2024-06-13 03:11:40.343000+00:00,264.0,381,1211.0
1157,True,0,2024-06-12 22:58:52.422000+00:00,2024-06-14 01:36:21.215000+00:00,91.0,236,
1146,False,1,2024-06-12 22:51:33.095000+00:00,2024-06-12 22:51:33.104000+00:00,382.0,236,1562.0
1134,True,1,2024-06-12 22:23:00.032199+00:00,2024-06-13 03:24:15.333000+00:00,264.0,394,1495.0
1106,True,1,2024-06-12 22:06:20.643000+00:00,2024-06-13 02:42:05.468000+00:00,301.0,321,1420.0
1168,False,2,2024-06-12 23:02:20.231000+00:00,2024-06-12 23:02:20.240000+00:00,382.0,236,1562.0
1095,True,1,2024-06-12 22:02:17.461485+00:00,2024-06-13 02:42:08.118000+00:00,301.0,382,1565.0
1159,False,1,2024-06-12 22:59:48.281000+00:00,2024-06-12 22:59:48.292000+00:00,302.0,236,1450.0
1070,True,1,2024-06-12 21:42:43.466431+00:00,2024-06-13 02:42:09.578000+00:00,301.0,363,1564.0
1137,True,1,2024-06-12 22:42:28.783421+00:00,2024-06-12 23:02:46.231000+00:00,236.0,382,1497.0
1133,True,1,2024-06-12 22:22:58.390959+00:00,2024-06-12 23:02:49.824000+00:00,236.0,398,1438.0
1160,False,1,2024-06-12 22:59:50.784000+00:00,2024-06-12 22:59:50.793000+00:00,342.0,236,1387.0
1169,False,0,2024-06-12 23:03:18.339000+00:00,2024-06-12 23:03:18.344000+00:00,359.0,236,
1161,False,1,2024-06-12 22:59:54.846000+00:00,2024-06-12 22:59:54.853000+00:00,299.0,236,1411.0
1136,True,0,2024-06-12 22:42:27.833638+00:00,2024-06-12 23:48:50.203000+00:00,165.0,357,
1162,False,1,2024-06-12 22:59:57.730000+00:00,2024-06-12 22:59:57.737000+00:00,363.0,236,1463.0
1170,False,2,2024-06-12 23:05:03.523000+00:00,2024-06-12 23:05:03.535000+00:00,359.0,236,1482.0
1128,True,1,2024-06-12 22:22:23.156068+00:00,2024-06-12 23:06:30.565000+00:00,236.0,382,1498.0
1163,False,1,2024-06-12 23:00:03.884000+00:00,2024-06-12 23:00:03.894000+00:00,328.0,236,1407.0
1164,False,1,2024-06-12 23:00:07.601000+00:00,2024-06-12 23:00:07.614000+00:00,302.0,236,1429.0
1171,False,1,2024-06-12 23:06:50.594000+00:00,2024-06-12 23:06:50.604000+00:00,398.0,236,485.0
1188,False,0,2024-06-13 00:35:25.841000+00:00,2024-06-13 00:35:25.845000+00:00,293.0,165,
1182,False,0,2024-06-12 23:50:37.897000+00:00,2024-06-12 23:50:37.902000+00:00,357.0,165,
1172,False,1,2024-06-12 23:07:12.904000+00:00,2024-06-12 23:07:12.912000+00:00,382.0,236,412.0
1138,True,1,2024-06-12 22:42:29.326464+00:00,2024-06-13 03:24:22.535000+00:00,264.0,382,770.0
1183,False,0,2024-06-13 00:14:40.302000+00:00,2024-06-13 00:14:40.306000+00:00,309.0,165,
1178,False,1,2024-06-12 23:14:33.916000+00:00,2024-06-12 23:14:33.924000+00:00,229.0,236,1390.0
1148,True,1,2024-06-12 22:51:46.356000+00:00,2024-06-13 02:41:44.851000+00:00,301.0,236,1559.0
1184,False,0,2024-06-13 00:14:52.959000+00:00,2024-06-13 00:14:52.964000+00:00,176.0,165,
1179,False,2,2024-06-12 23:16:23.071000+00:00,2024-06-12 23:16:23.081000+00:00,229.0,236,1390.0
1192,False,1,2024-06-13 01:14:24.589000+00:00,2024-06-13 01:14:24.597000+00:00,101.0,5,1405.0
1185,False,0,2024-06-13 00:16:00.251000+00:00,2024-06-13 00:16:00.255000+00:00,321.0,165,
1189,False,1,2024-06-13 01:13:44.772000+00:00,2024-06-13 01:13:44.781000+00:00,332.0,5,961.0
1186,False,0,2024-06-13 00:16:31.263000+00:00,2024-06-13 00:16:31.268000+00:00,289.0,165,
1187,False,0,2024-06-13 00:17:55.145000+00:00,2024-06-13 00:17:55.149000+00:00,10.0,165,
1147,True,1,2024-06-12 22:51:35.018000+00:00,2024-06-13 02:41:55.742000+00:00,301.0,236,1560.0
1190,False,1,2024-06-13 01:13:53.860000+00:00,2024-06-13 01:13:53.873000+00:00,332.0,5,1043.0
1145,True,1,2024-06-12 22:51:26.731000+00:00,2024-06-13 02:41:57.409000+00:00,301.0,236,1564.0
1193,False,1,2024-06-13 01:14:36.103000+00:00,2024-06-13 01:14:36.110000+00:00,302.0,5,1450.0
1151,True,1,2024-06-12 22:51:50.142000+00:00,2024-06-13 02:41:38.379000+00:00,301.0,236,1542.0
1150,True,1,2024-06-12 22:51:48.639000+00:00,2024-06-13 02:41:40.794000+00:00,301.0,236,1553.0
1144,True,1,2024-06-12 22:51:24.796000+00:00,2024-06-13 02:41:59.741000+00:00,301.0,236,1565.0
1129,True,1,2024-06-12 22:22:23.872739+00:00,2024-06-13 03:12:15.071000+00:00,264.0,382,1349.0
1194,False,1,2024-06-13 03:12:37.404000+00:00,2024-06-13 03:12:37.410000+00:00,398.0,264,817.0
1196,False,0,2024-06-13 03:14:01.322000+00:00,2024-06-13 03:14:01.326000+00:00,382.0,264,
1191,True,1,2024-06-13 01:14:16.993000+00:00,2024-06-13 03:22:20.424000+00:00,264.0,5,1402.0
1197,False,0,2024-06-13 03:21:26.696000+00:00,2024-06-13 03:21:26.700000+00:00,29.0,264,
1173,True,1,2024-06-12 23:08:31.665000+00:00,2024-06-13 03:22:23.095000+00:00,264.0,3,1399.0
1158,True,1,2024-06-12 22:59:35.176000+00:00,2024-06-13 03:22:25.065000+00:00,264.0,236,1398.0
1198,False,1,2024-06-13 03:48:52.810000+00:00,2024-06-13 03:48:52.817000+00:00,334.0,190,901.0
1199,False,1,2024-06-13 03:49:08.124000+00:00,2024-06-13 03:49:08.140000+00:00,334.0,190,138.0
1200,False,1,2024-06-13 03:51:41.078000+00:00,2024-06-13 03:51:41.087000+00:00,392.0,244,1298.0
1261,False,1,2024-06-13 13:49:14.516000+00:00,2024-06-13 13:49:14.526000+00:00,338.0,264,1523.0
1202,False,1,2024-06-13 04:05:50.844000+00:00,2024-06-13 04:05:50.857000+00:00,251.0,243,1132.0
1201,False,1,2024-06-13 03:51:44.578000+00:00,2024-06-13 03:51:44.586000+00:00,375.0,244,1344.0
1135,True,1,2024-06-12 22:42:26.574076+00:00,2024-06-13 20:32:06.342000+00:00,193.0,347,946.0
1203,True,1,2024-06-13 08:45:37.434000+00:00,2024-06-13 16:54:55.634000+00:00,165.0,302,1549.0
1125,True,1,2024-06-12 22:22:21.719538+00:00,2024-06-13 20:32:14.689000+00:00,193.0,347,1414.0
1181,True,1,2024-06-12 23:20:16.821000+00:00,2024-06-14 01:35:57.091000+00:00,91.0,236,1556.0
1180,True,1,2024-06-12 23:20:06.614000+00:00,2024-06-14 01:36:00.424000+00:00,91.0,236,1558.0
1343,True,1,2024-06-13 15:00:40.143492+00:00,2024-06-13 18:23:45.547000+00:00,236.0,344,1606.0
1304,False,1,2024-06-13 14:37:55.888000+00:00,2024-06-13 14:37:55.896000+00:00,379.0,328,600.0
1321,True,1,2024-06-13 14:40:34.276686+00:00,2024-06-13 18:23:46.661000+00:00,236.0,344,1607.0
1244,False,1,2024-06-13 13:35:09.922000+00:00,2024-06-13 13:35:09.930000+00:00,308.0,247,982.0
1214,True,1,2024-06-13 12:53:37.659000+00:00,2024-06-13 20:25:24.365000+00:00,193.0,299,1552.0
1246,False,1,2024-06-13 13:40:16.501730+00:00,2024-06-13 13:40:16.501730+00:00,67.0,357,191.0
1247,False,1,2024-06-13 13:40:17.003893+00:00,2024-06-13 13:40:17.003893+00:00,180.0,357,839.0
1297,True,1,2024-06-13 14:36:18.667000+00:00,2024-06-14 01:43:03.446000+00:00,264.0,236,1499.0
1248,False,1,2024-06-13 13:40:17.267977+00:00,2024-06-13 13:40:17.267977+00:00,45.0,356,476.0
1249,False,1,2024-06-13 13:40:17.738007+00:00,2024-06-13 13:40:17.738007+00:00,275.0,357,546.0
1208,False,1,2024-06-13 08:49:17.280000+00:00,2024-06-13 08:49:17.290000+00:00,325.0,302,1527.0
1250,False,1,2024-06-13 13:40:17.843406+00:00,2024-06-13 13:40:17.843406+00:00,158.0,356,968.0
1209,False,1,2024-06-13 12:03:24.961000+00:00,2024-06-13 12:03:24.970000+00:00,368.0,184,1021.0
1210,False,1,2024-06-13 12:50:38.458000+00:00,2024-06-13 12:50:38.466000+00:00,293.0,246,1467.0
1254,False,0,2024-06-13 13:40:20.110899+00:00,2024-06-13 13:40:20.110899+00:00,262.0,377,
1211,False,1,2024-06-13 12:51:27.549000+00:00,2024-06-13 12:51:27.558000+00:00,322.0,325,745.0
1262,False,1,2024-06-13 13:49:17.842000+00:00,2024-06-13 13:49:17.852000+00:00,338.0,264,1260.0
1230,True,1,2024-06-13 13:20:12.087163+00:00,2024-06-13 13:49:36.803000+00:00,264.0,381,1576.0
1212,False,1,2024-06-13 12:52:13.643000+00:00,2024-06-13 12:52:13.659000+00:00,375.0,101,1448.0
1231,True,1,2024-06-13 13:20:12.211509+00:00,2024-06-13 13:56:58.478000+00:00,236.0,382,1454.0
1213,False,2,2024-06-13 12:52:55.274000+00:00,2024-06-13 12:52:55.284000+00:00,375.0,101,1448.0
1326,False,1,2024-06-13 14:44:45.202000+00:00,2024-06-13 14:44:45.217000+00:00,337.0,299,1586.0
1293,True,1,2024-06-13 14:36:10.031000+00:00,2024-06-14 01:43:03.942000+00:00,264.0,236,1504.0
1252,True,1,2024-06-13 13:40:18.835458+00:00,2024-06-14 01:43:17.432000+00:00,264.0,381,1579.0
1215,False,1,2024-06-13 12:55:21.144000+00:00,2024-06-13 12:55:21.158000+00:00,375.0,244,1554.0
1278,False,1,2024-06-13 14:06:54.518000+00:00,2024-06-13 14:06:54.534000+00:00,,236,
1216,False,1,2024-06-13 12:55:26.512000+00:00,2024-06-13 12:55:26.522000+00:00,337.0,244,1303.0
1245,True,1,2024-06-13 13:40:15.948513+00:00,2024-06-13 14:08:55.182000+00:00,301.0,357,1560.0
1281,False,0,2024-06-13 14:20:31.681898+00:00,2024-06-13 14:20:31.681898+00:00,246.0,377,
1217,False,1,2024-06-13 12:57:55.007000+00:00,2024-06-13 12:57:55.016000+00:00,251.0,243,987.0
1306,False,1,2024-06-13 14:38:00.498000+00:00,2024-06-13 14:38:00.510000+00:00,379.0,328,496.0
1218,False,1,2024-06-13 12:58:28.726000+00:00,2024-06-13 12:58:28.734000+00:00,271.0,291,1190.0
1219,False,1,2024-06-13 13:00:02.845516+00:00,2024-06-13 13:00:02.845516+00:00,302.0,363,1566.0
1220,False,1,2024-06-13 13:00:03.414214+00:00,2024-06-13 13:00:03.414214+00:00,271.0,357,1011.0
1221,False,1,2024-06-13 13:00:03.973686+00:00,2024-06-13 13:00:03.973686+00:00,286.0,357,319.0
1225,False,0,2024-06-13 13:00:06.589732+00:00,2024-06-13 13:00:06.589732+00:00,292.0,377,
1284,False,2,2024-06-13 14:34:14.712000+00:00,2024-06-13 14:34:14.722000+00:00,377.0,301,936.0
1226,False,1,2024-06-13 13:04:35.404000+00:00,2024-06-13 13:04:35.415000+00:00,347.0,190,642.0
1227,False,1,2024-06-13 13:20:09.985776+00:00,2024-06-13 13:20:09.985776+00:00,144.0,357,712.0
1228,False,1,2024-06-13 13:20:10.570170+00:00,2024-06-13 13:20:10.570170+00:00,266.0,357,888.0
1229,False,1,2024-06-13 13:20:11.102793+00:00,2024-06-13 13:20:11.102793+00:00,246.0,357,1175.0
1232,False,1,2024-06-13 13:20:12.619858+00:00,2024-06-13 13:20:12.619858+00:00,191.0,388,50.0
1233,False,0,2024-06-13 13:20:13.078329+00:00,2024-06-13 13:20:13.078329+00:00,286.0,377,
1234,False,1,2024-06-13 13:20:13.169621+00:00,2024-06-13 13:20:13.169621+00:00,150.0,388,106.0
1235,False,1,2024-06-13 13:20:13.703233+00:00,2024-06-13 13:20:13.703233+00:00,275.0,388,14.0
1236,False,0,2024-06-13 13:26:41.810016+00:00,2024-06-13 13:26:41.810016+00:00,183.0,355,
1318,False,2,2024-06-13 14:39:11.203000+00:00,2024-06-13 14:39:11.210000+00:00,240.0,291,1104.0
1237,False,2,2024-06-13 13:27:40.275000+00:00,2024-06-13 13:27:40.285000+00:00,354.0,229,1475.0
1319,False,1,2024-06-13 14:39:48.909000+00:00,2024-06-13 14:39:48.931000+00:00,6.0,236,1545.0
1287,False,1,2024-06-13 14:35:50.235000+00:00,2024-06-13 14:35:50.261000+00:00,324.0,236,1515.0
1238,False,1,2024-06-13 13:27:49.102000+00:00,2024-06-13 13:27:49.108000+00:00,354.0,229,1483.0
1308,False,1,2024-06-13 14:38:07.675000+00:00,2024-06-13 14:38:07.696000+00:00,360.0,328,382.0
1239,False,2,2024-06-13 13:28:31.596000+00:00,2024-06-13 13:28:31.607000+00:00,375.0,23,1569.0
1289,False,1,2024-06-13 14:35:56.912000+00:00,2024-06-13 14:35:56.922000+00:00,363.0,236,1476.0
1240,False,1,2024-06-13 13:28:45.006000+00:00,2024-06-13 13:28:45.023000+00:00,375.0,23,1448.0
1320,False,1,2024-06-13 14:40:33.541133+00:00,2024-06-13 14:40:33.541133+00:00,291.0,347,1612.0
1241,False,1,2024-06-13 13:28:47.786000+00:00,2024-06-13 13:28:47.792000+00:00,8.0,23,1368.0
