FollowerId,FollowingId,createdAt,updatedAt
186,127,2024-06-09 17:31:34.185539+00:00,2024-06-09 17:31:34.185539+00:00
186,254,2024-06-09 17:31:34.289562+00:00,2024-06-09 17:31:34.289562+00:00
193,186,2024-06-09 17:31:34.401637+00:00,2024-06-09 17:31:34.401637+00:00
148,186,2024-06-09 17:31:34.513179+00:00,2024-06-09 17:31:34.513179+00:00
361,69,2024-06-09 17:31:34.620631+00:00,2024-06-09 17:31:34.620631+00:00
361,14,2024-06-09 17:31:34.732123+00:00,2024-06-09 17:31:34.732123+00:00
361,231,2024-06-09 17:31:34.846302+00:00,2024-06-09 17:31:34.846302+00:00
189,361,2024-06-09 17:31:34.964089+00:00,2024-06-09 17:31:34.964089+00:00
189,261,2024-06-09 17:31:35.088319+00:00,2024-06-09 17:31:35.088319+00:00
394,189,2024-06-09 17:31:35.201206+00:00,2024-06-09 17:31:35.201206+00:00
190,210,2024-06-09 17:31:35.309211+00:00,2024-06-09 17:31:35.309211+00:00
190,124,2024-06-09 17:31:35.426063+00:00,2024-06-09 17:31:35.426063+00:00
283,190,2024-06-09 17:31:35.538199+00:00,2024-06-09 17:31:35.538199+00:00
191,185,2024-06-09 17:31:35.649858+00:00,2024-06-09 17:31:35.649858+00:00
191,388,2024-06-09 17:31:35.771861+00:00,2024-06-09 17:31:35.771861+00:00
140,191,2024-06-09 17:31:35.889450+00:00,2024-06-09 17:31:35.889450+00:00
193,285,2024-06-09 17:31:35.999728+00:00,2024-06-09 17:31:35.999728+00:00
193,391,2024-06-09 17:31:36.098896+00:00,2024-06-09 17:31:36.098896+00:00
45,193,2024-06-09 17:31:36.216430+00:00,2024-06-09 17:31:36.216430+00:00
197,193,2024-06-09 17:31:36.331100+00:00,2024-06-09 17:31:36.331100+00:00
197,391,2024-06-09 17:31:36.435502+00:00,2024-06-09 17:31:36.435502+00:00
85,197,2024-06-09 17:31:36.546607+00:00,2024-06-09 17:31:36.546607+00:00
328,197,2024-06-09 17:31:36.658271+00:00,2024-06-09 17:31:36.658271+00:00
266,197,2024-06-09 17:31:36.772166+00:00,2024-06-09 17:31:36.772166+00:00
362,67,2024-06-09 17:31:36.883482+00:00,2024-06-09 17:31:36.883482+00:00
362,235,2024-06-09 17:31:37.017412+00:00,2024-06-09 17:31:37.017412+00:00
362,66,2024-06-09 17:31:37.131448+00:00,2024-06-09 17:31:37.131448+00:00
362,383,2024-06-09 17:31:37.240737+00:00,2024-06-09 17:31:37.240737+00:00
362,8,2024-06-09 17:31:37.349071+00:00,2024-06-09 17:31:37.349071+00:00
136,362,2024-06-09 17:31:37.456239+00:00,2024-06-09 17:31:37.456239+00:00
300,362,2024-06-09 17:31:37.564065+00:00,2024-06-09 17:31:37.564065+00:00
198,134,2024-06-09 17:31:37.677099+00:00,2024-06-09 17:31:37.677099+00:00
198,84,2024-06-09 17:31:37.786296+00:00,2024-06-09 17:31:37.786296+00:00
198,256,2024-06-09 17:31:37.898338+00:00,2024-06-09 17:31:37.898338+00:00
200,210,2024-06-09 17:31:38.008746+00:00,2024-06-09 17:31:38.008746+00:00
159,200,2024-06-09 17:31:38.119405+00:00,2024-06-09 17:31:38.119405+00:00
363,308,2024-06-09 17:31:38.231790+00:00,2024-06-09 17:31:38.231790+00:00
159,363,2024-06-09 17:31:38.344381+00:00,2024-06-09 17:31:38.344381+00:00
364,177,2024-06-09 17:31:38.451888+00:00,2024-06-09 17:31:38.451888+00:00
364,223,2024-06-09 17:31:38.558904+00:00,2024-06-09 17:31:38.558904+00:00
191,364,2024-06-09 17:31:38.666995+00:00,2024-06-09 17:31:38.666995+00:00
67,364,2024-06-09 17:31:38.769219+00:00,2024-06-09 17:31:38.769219+00:00
333,364,2024-06-09 17:31:38.884691+00:00,2024-06-09 17:31:38.884691+00:00
306,364,2024-06-09 17:31:38.994845+00:00,2024-06-09 17:31:38.994845+00:00
378,364,2024-06-09 17:31:39.105767+00:00,2024-06-09 17:31:39.105767+00:00
202,285,2024-06-09 17:31:39.217795+00:00,2024-06-09 17:31:39.217795+00:00
202,391,2024-06-09 17:31:39.325885+00:00,2024-06-09 17:31:39.325885+00:00
202,318,2024-06-09 17:31:39.434344+00:00,2024-06-09 17:31:39.434344+00:00
202,331,2024-06-09 17:31:39.536566+00:00,2024-06-09 17:31:39.536566+00:00
202,140,2024-06-09 17:31:39.644779+00:00,2024-06-09 17:31:39.644779+00:00
202,369,2024-06-09 17:31:39.754353+00:00,2024-06-09 17:31:39.754353+00:00
202,398,2024-06-09 17:31:39.871124+00:00,2024-06-09 17:31:39.871124+00:00
202,193,2024-06-09 17:31:39.983633+00:00,2024-06-09 17:31:39.983633+00:00
202,236,2024-06-09 17:31:40.090739+00:00,2024-06-09 17:31:40.090739+00:00
356,202,2024-06-09 17:31:40.198534+00:00,2024-06-09 17:31:40.198534+00:00
365,252,2024-06-09 17:31:40.313786+00:00,2024-06-09 17:31:40.313786+00:00
320,365,2024-06-09 17:31:40.425888+00:00,2024-06-09 17:31:40.425888+00:00
203,255,2024-06-09 17:31:40.547658+00:00,2024-06-09 17:31:40.547658+00:00
142,203,2024-06-09 17:31:40.663432+00:00,2024-06-09 17:31:40.663432+00:00
387,203,2024-06-09 17:31:40.780681+00:00,2024-06-09 17:31:40.780681+00:00
366,185,2024-06-09 17:31:40.889088+00:00,2024-06-09 17:31:40.889088+00:00
366,375,2024-06-09 17:31:41.005285+00:00,2024-06-09 17:31:41.005285+00:00
366,354,2024-06-09 17:31:41.112372+00:00,2024-06-09 17:31:41.112372+00:00
366,358,2024-06-09 17:31:41.220896+00:00,2024-06-09 17:31:41.220896+00:00
23,366,2024-06-09 17:31:41.355890+00:00,2024-06-09 17:31:41.355890+00:00
204,257,2024-06-09 17:31:41.467184+00:00,2024-06-09 17:31:41.467184+00:00
372,204,2024-06-09 17:31:41.580343+00:00,2024-06-09 17:31:41.580343+00:00
367,270,2024-06-09 17:31:41.688388+00:00,2024-06-09 17:31:41.688388+00:00
360,367,2024-06-09 17:31:41.795313+00:00,2024-06-09 17:31:41.795313+00:00
368,191,2024-06-09 17:31:41.906099+00:00,2024-06-09 17:31:41.906099+00:00
348,368,2024-06-09 17:31:42.017911+00:00,2024-06-09 17:31:42.017911+00:00
369,69,2024-06-09 17:31:42.131549+00:00,2024-06-09 17:31:42.131549+00:00
369,136,2024-06-09 17:31:42.484321+00:00,2024-06-09 17:31:42.484321+00:00
404,369,2024-06-09 17:31:42.597119+00:00,2024-06-09 17:31:42.597119+00:00
205,275,2024-06-09 17:31:42.712858+00:00,2024-06-09 17:31:42.712858+00:00
324,205,2024-06-09 17:31:42.821308+00:00,2024-06-09 17:31:42.821308+00:00
209,121,2024-06-09 17:31:42.936649+00:00,2024-06-09 17:31:42.936649+00:00
209,361,2024-06-09 17:31:43.047316+00:00,2024-06-09 17:31:43.047316+00:00
282,209,2024-06-09 17:31:43.160264+00:00,2024-06-09 17:31:43.160264+00:00
210,393,2024-06-09 17:31:43.271761+00:00,2024-06-09 17:31:43.271761+00:00
135,210,2024-06-09 17:31:43.390100+00:00,2024-06-09 17:31:43.390100+00:00
370,113,2024-06-09 17:31:43.498406+00:00,2024-06-09 17:31:43.498406+00:00
113,370,2024-06-09 17:31:43.607167+00:00,2024-06-09 17:31:43.607167+00:00
274,370,2024-06-09 17:31:43.719170+00:00,2024-06-09 17:31:43.719170+00:00
212,238,2024-06-09 17:31:43.831540+00:00,2024-06-09 17:31:43.831540+00:00
212,371,2024-06-09 17:31:43.940101+00:00,2024-06-09 17:31:43.940101+00:00
212,256,2024-06-09 17:31:44.059245+00:00,2024-06-09 17:31:44.059245+00:00
212,178,2024-06-09 17:31:44.168675+00:00,2024-06-09 17:31:44.168675+00:00
212,93,2024-06-09 17:31:44.285015+00:00,2024-06-09 17:31:44.285015+00:00
158,212,2024-06-09 17:31:44.393236+00:00,2024-06-09 17:31:44.393236+00:00
371,370,2024-06-09 17:31:44.528220+00:00,2024-06-09 17:31:44.528220+00:00
66,371,2024-06-09 17:31:44.662354+00:00,2024-06-09 17:31:44.662354+00:00
88,371,2024-06-09 17:31:45.040128+00:00,2024-06-09 17:31:45.040128+00:00
355,371,2024-06-09 17:31:45.140505+00:00,2024-06-09 17:31:45.140505+00:00
213,254,2024-06-09 17:31:45.254901+00:00,2024-06-09 17:31:45.254901+00:00
213,218,2024-06-09 17:31:45.376435+00:00,2024-06-09 17:31:45.376435+00:00
213,295,2024-06-09 17:31:45.488972+00:00,2024-06-09 17:31:45.488972+00:00
213,86,2024-06-09 17:31:45.600164+00:00,2024-06-09 17:31:45.600164+00:00
213,346,2024-06-09 17:31:45.710279+00:00,2024-06-09 17:31:45.710279+00:00
213,45,2024-06-09 17:31:45.820558+00:00,2024-06-09 17:31:45.820558+00:00
50,213,2024-06-09 17:31:45.930790+00:00,2024-06-09 17:31:45.930790+00:00
10,213,2024-06-09 17:31:46.040080+00:00,2024-06-09 17:31:46.040080+00:00
165,213,2024-06-09 17:31:46.151846+00:00,2024-06-09 17:31:46.151846+00:00
214,32,2024-06-09 17:31:46.261773+00:00,2024-06-09 17:31:46.261773+00:00
214,389,2024-06-09 17:31:46.372482+00:00,2024-06-09 17:31:46.372482+00:00
214,308,2024-06-09 17:31:46.484454+00:00,2024-06-09 17:31:46.484454+00:00
214,383,2024-06-09 17:31:46.593504+00:00,2024-06-09 17:31:46.593504+00:00
214,377,2024-06-09 17:31:46.705895+00:00,2024-06-09 17:31:46.705895+00:00
214,362,2024-06-09 17:31:46.813303+00:00,2024-06-09 17:31:46.813303+00:00
214,94,2024-06-09 17:31:46.923930+00:00,2024-06-09 17:31:46.923930+00:00
142,214,2024-06-09 17:31:47.042171+00:00,2024-06-09 17:31:47.042171+00:00
336,214,2024-06-09 17:31:47.151504+00:00,2024-06-09 17:31:47.151504+00:00
354,214,2024-06-09 17:31:47.262797+00:00,2024-06-09 17:31:47.262797+00:00
215,255,2024-06-09 17:31:47.376420+00:00,2024-06-09 17:31:47.376420+00:00
215,171,2024-06-09 17:31:47.482958+00:00,2024-06-09 17:31:47.482958+00:00
215,389,2024-06-09 17:31:47.595019+00:00,2024-06-09 17:31:47.595019+00:00
215,278,2024-06-09 17:31:47.709756+00:00,2024-06-09 17:31:47.709756+00:00
215,245,2024-06-09 17:31:47.821295+00:00,2024-06-09 17:31:47.821295+00:00
140,215,2024-06-09 17:31:47.939156+00:00,2024-06-09 17:31:47.939156+00:00
372,356,2024-06-09 17:31:48.052280+00:00,2024-06-09 17:31:48.052280+00:00
176,372,2024-06-09 17:31:48.159206+00:00,2024-06-09 17:31:48.159206+00:00
202,372,2024-06-09 17:31:48.291340+00:00,2024-06-09 17:31:48.291340+00:00
217,283,2024-06-09 17:31:48.402839+00:00,2024-06-09 17:31:48.402839+00:00
217,317,2024-06-09 17:31:48.517831+00:00,2024-06-09 17:31:48.517831+00:00
217,404,2024-06-09 17:31:48.625423+00:00,2024-06-09 17:31:48.625423+00:00
251,217,2024-06-09 17:31:48.752214+00:00,2024-06-09 17:31:48.752214+00:00
351,217,2024-06-09 17:31:48.862659+00:00,2024-06-09 17:31:48.862659+00:00
218,279,2024-06-09 17:31:48.971283+00:00,2024-06-09 17:31:48.971283+00:00
218,185,2024-06-09 17:31:49.084495+00:00,2024-06-09 17:31:49.084495+00:00
218,221,2024-06-09 17:31:49.199989+00:00,2024-06-09 17:31:49.199989+00:00
218,390,2024-06-09 17:31:49.308978+00:00,2024-06-09 17:31:49.308978+00:00
218,329,2024-06-09 17:31:49.416515+00:00,2024-06-09 17:31:49.416515+00:00
90,218,2024-06-09 17:31:49.527480+00:00,2024-06-09 17:31:49.527480+00:00
164,218,2024-06-09 17:31:49.636413+00:00,2024-06-09 17:31:49.636413+00:00
220,76,2024-06-09 17:31:49.750962+00:00,2024-06-09 17:31:49.750962+00:00
220,45,2024-06-09 17:31:49.863425+00:00,2024-06-09 17:31:49.863425+00:00
220,17,2024-06-09 17:31:49.968410+00:00,2024-06-09 17:31:49.968410+00:00
220,6,2024-06-09 17:31:50.089710+00:00,2024-06-09 17:31:50.089710+00:00
290,220,2024-06-09 17:31:50.197560+00:00,2024-06-09 17:31:50.197560+00:00
373,217,2024-06-09 17:31:50.310456+00:00,2024-06-09 17:31:50.310456+00:00
248,373,2024-06-09 17:31:50.418360+00:00,2024-06-09 17:31:50.418360+00:00
374,324,2024-06-09 17:31:50.527602+00:00,2024-06-09 17:31:50.527602+00:00
374,203,2024-06-09 17:31:50.641107+00:00,2024-06-09 17:31:50.641107+00:00
374,154,2024-06-09 17:31:50.752622+00:00,2024-06-09 17:31:50.752622+00:00
255,374,2024-06-09 17:31:50.893019+00:00,2024-06-09 17:31:50.893019+00:00
133,374,2024-06-09 17:31:51.013592+00:00,2024-06-09 17:31:51.013592+00:00
375,124,2024-06-09 17:31:51.127242+00:00,2024-06-09 17:31:51.127242+00:00
375,23,2024-06-09 17:31:51.238848+00:00,2024-06-09 17:31:51.238848+00:00
375,17,2024-06-09 17:31:51.351009+00:00,2024-06-09 17:31:51.351009+00:00
375,250,2024-06-09 17:31:51.458123+00:00,2024-06-09 17:31:51.458123+00:00
375,118,2024-06-09 17:31:51.569723+00:00,2024-06-09 17:31:51.569723+00:00
315,375,2024-06-09 17:31:51.680043+00:00,2024-06-09 17:31:51.680043+00:00
51,375,2024-06-09 17:31:51.790314+00:00,2024-06-09 17:31:51.790314+00:00
221,399,2024-06-09 17:31:51.900639+00:00,2024-06-09 17:31:51.900639+00:00
221,246,2024-06-09 17:31:52.011458+00:00,2024-06-09 17:31:52.011458+00:00
221,183,2024-06-09 17:31:52.125035+00:00,2024-06-09 17:31:52.125035+00:00
221,99,2024-06-09 17:31:52.235163+00:00,2024-06-09 17:31:52.235163+00:00
76,221,2024-06-09 17:31:52.344534+00:00,2024-06-09 17:31:52.344534+00:00
223,283,2024-06-09 17:31:52.454643+00:00,2024-06-09 17:31:52.454643+00:00
210,223,2024-06-09 17:31:52.562720+00:00,2024-06-09 17:31:52.562720+00:00
17,223,2024-06-09 17:31:52.675474+00:00,2024-06-09 17:31:52.675474+00:00
35,223,2024-06-09 17:31:52.792110+00:00,2024-06-09 17:31:52.792110+00:00
312,223,2024-06-09 17:31:52.903905+00:00,2024-06-09 17:31:52.903905+00:00
376,58,2024-06-09 17:31:53.016589+00:00,2024-06-09 17:31:53.016589+00:00
376,307,2024-06-09 17:31:53.122630+00:00,2024-06-09 17:31:53.122630+00:00
376,99,2024-06-09 17:31:53.239782+00:00,2024-06-09 17:31:53.239782+00:00
376,41,2024-06-09 17:31:53.351168+00:00,2024-06-09 17:31:53.351168+00:00
376,362,2024-06-09 17:31:53.477503+00:00,2024-06-09 17:31:53.477503+00:00
376,94,2024-06-09 17:31:53.588137+00:00,2024-06-09 17:31:53.588137+00:00
376,270,2024-06-09 17:31:53.723138+00:00,2024-06-09 17:31:53.723138+00:00
376,83,2024-06-09 17:31:53.835574+00:00,2024-06-09 17:31:53.835574+00:00
348,376,2024-06-09 17:31:53.952668+00:00,2024-06-09 17:31:53.952668+00:00
22,376,2024-06-09 17:31:54.063658+00:00,2024-06-09 17:31:54.063658+00:00
296,376,2024-06-09 17:31:54.180855+00:00,2024-06-09 17:31:54.180855+00:00
99,376,2024-06-09 17:31:54.294916+00:00,2024-06-09 17:31:54.294916+00:00
200,376,2024-06-09 17:31:54.407331+00:00,2024-06-09 17:31:54.407331+00:00
152,376,2024-06-09 17:31:54.519237+00:00,2024-06-09 17:31:54.519237+00:00
277,376,2024-06-09 17:31:54.630243+00:00,2024-06-09 17:31:54.630243+00:00
251,376,2024-06-09 17:31:54.746022+00:00,2024-06-09 17:31:54.746022+00:00
224,375,2024-06-09 17:31:54.855348+00:00,2024-06-09 17:31:54.855348+00:00
224,191,2024-06-09 17:31:54.968765+00:00,2024-06-09 17:31:54.968765+00:00
224,186,2024-06-09 17:31:55.074511+00:00,2024-06-09 17:31:55.074511+00:00
224,180,2024-06-09 17:31:55.189078+00:00,2024-06-09 17:31:55.189078+00:00
224,358,2024-06-09 17:31:55.300579+00:00,2024-06-09 17:31:55.300579+00:00
224,54,2024-06-09 17:31:55.417636+00:00,2024-06-09 17:31:55.417636+00:00
224,327,2024-06-09 17:31:55.532754+00:00,2024-06-09 17:31:55.532754+00:00
224,328,2024-06-09 17:31:55.640684+00:00,2024-06-09 17:31:55.640684+00:00
224,144,2024-06-09 17:31:55.754508+00:00,2024-06-09 17:31:55.754508+00:00
224,232,2024-06-09 17:31:55.872298+00:00,2024-06-09 17:31:55.872298+00:00
224,268,2024-06-09 17:31:55.989390+00:00,2024-06-09 17:31:55.989390+00:00
224,319,2024-06-09 17:31:56.104724+00:00,2024-06-09 17:31:56.104724+00:00
224,306,2024-06-09 17:31:56.217387+00:00,2024-06-09 17:31:56.217387+00:00
224,58,2024-06-09 17:31:56.328790+00:00,2024-06-09 17:31:56.328790+00:00
224,234,2024-06-09 17:31:56.442653+00:00,2024-06-09 17:31:56.442653+00:00
224,317,2024-06-09 17:31:56.554450+00:00,2024-06-09 17:31:56.554450+00:00
262,224,2024-06-09 17:31:56.666351+00:00,2024-06-09 17:31:56.666351+00:00
225,313,2024-06-09 17:31:56.777295+00:00,2024-06-09 17:31:56.777295+00:00
225,350,2024-06-09 17:31:56.887019+00:00,2024-06-09 17:31:56.887019+00:00
312,225,2024-06-09 17:31:57.000282+00:00,2024-06-09 17:31:57.000282+00:00
226,267,2024-06-09 17:31:57.112705+00:00,2024-06-09 17:31:57.112705+00:00
67,226,2024-06-09 17:31:57.246618+00:00,2024-06-09 17:31:57.246618+00:00
190,226,2024-06-09 17:31:57.360690+00:00,2024-06-09 17:31:57.360690+00:00
69,226,2024-06-09 17:31:57.471950+00:00,2024-06-09 17:31:57.471950+00:00
377,181,2024-06-09 17:31:57.580640+00:00,2024-06-09 17:31:57.580640+00:00
147,377,2024-06-09 17:31:57.693220+00:00,2024-06-09 17:31:57.693220+00:00
337,377,2024-06-09 17:31:57.804078+00:00,2024-06-09 17:31:57.804078+00:00
227,124,2024-06-09 17:31:57.918160+00:00,2024-06-09 17:31:57.918160+00:00
227,54,2024-06-09 17:31:58.028921+00:00,2024-06-09 17:31:58.028921+00:00
227,157,2024-06-09 17:31:58.136865+00:00,2024-06-09 17:31:58.136865+00:00
227,268,2024-06-09 17:31:58.244589+00:00,2024-06-09 17:31:58.244589+00:00
227,62,2024-06-09 17:31:58.359387+00:00,2024-06-09 17:31:58.359387+00:00
227,332,2024-06-09 17:31:58.466864+00:00,2024-06-09 17:31:58.466864+00:00
83,227,2024-06-09 17:31:58.570925+00:00,2024-06-09 17:31:58.570925+00:00
229,302,2024-06-09 17:31:58.679024+00:00,2024-06-09 17:31:58.679024+00:00
229,286,2024-06-09 17:31:58.786863+00:00,2024-06-09 17:31:58.786863+00:00
229,297,2024-06-09 17:31:58.898164+00:00,2024-06-09 17:31:58.898164+00:00
242,229,2024-06-09 17:31:59.004123+00:00,2024-06-09 17:31:59.004123+00:00
231,85,2024-06-09 17:31:59.117543+00:00,2024-06-09 17:31:59.117543+00:00
231,214,2024-06-09 17:31:59.225960+00:00,2024-06-09 17:31:59.225960+00:00
39,231,2024-06-09 17:31:59.336088+00:00,2024-06-09 17:31:59.336088+00:00
342,231,2024-06-09 17:31:59.439544+00:00,2024-06-09 17:31:59.439544+00:00
232,310,2024-06-09 17:31:59.544477+00:00,2024-06-09 17:31:59.544477+00:00
31,232,2024-06-09 17:31:59.657615+00:00,2024-06-09 17:31:59.657615+00:00
234,383,2024-06-09 17:31:59.768560+00:00,2024-06-09 17:31:59.768560+00:00
234,343,2024-06-09 17:31:59.877998+00:00,2024-06-09 17:31:59.877998+00:00
234,380,2024-06-09 17:31:59.985660+00:00,2024-06-09 17:31:59.985660+00:00
234,276,2024-06-09 17:32:00.097317+00:00,2024-06-09 17:32:00.097317+00:00
29,234,2024-06-09 17:32:00.227281+00:00,2024-06-09 17:32:00.227281+00:00
235,307,2024-06-09 17:32:00.344268+00:00,2024-06-09 17:32:00.344268+00:00
193,235,2024-06-09 17:32:00.456196+00:00,2024-06-09 17:32:00.456196+00:00
236,83,2024-06-09 17:32:00.563974+00:00,2024-06-09 17:32:00.563974+00:00
181,236,2024-06-09 17:32:00.671758+00:00,2024-06-09 17:32:00.671758+00:00
237,373,2024-06-09 17:32:00.784296+00:00,2024-06-09 17:32:00.784296+00:00
237,82,2024-06-09 17:32:00.892765+00:00,2024-06-09 17:32:00.892765+00:00
209,237,2024-06-09 17:32:01.003363+00:00,2024-06-09 17:32:01.003363+00:00
238,32,2024-06-09 17:32:01.109978+00:00,2024-06-09 17:32:01.109978+00:00
248,238,2024-06-09 17:32:01.213020+00:00,2024-06-09 17:32:01.213020+00:00
51,238,2024-06-09 17:32:01.326044+00:00,2024-06-09 17:32:01.326044+00:00
186,238,2024-06-09 17:32:01.437820+00:00,2024-06-09 17:32:01.437820+00:00
214,238,2024-06-09 17:32:01.553978+00:00,2024-06-09 17:32:01.553978+00:00
99,238,2024-06-09 17:32:01.662162+00:00,2024-06-09 17:32:01.662162+00:00
246,238,2024-06-09 17:32:01.770862+00:00,2024-06-09 17:32:01.770862+00:00
93,238,2024-06-09 17:32:01.879263+00:00,2024-06-09 17:32:01.879263+00:00
239,210,2024-06-09 17:32:01.996703+00:00,2024-06-09 17:32:01.996703+00:00
239,336,2024-06-09 17:32:02.099110+00:00,2024-06-09 17:32:02.099110+00:00
267,239,2024-06-09 17:32:02.208087+00:00,2024-06-09 17:32:02.208087+00:00
240,358,2024-06-09 17:32:02.321215+00:00,2024-06-09 17:32:02.321215+00:00
240,298,2024-06-09 17:32:02.431339+00:00,2024-06-09 17:32:02.431339+00:00
240,318,2024-06-09 17:32:02.539982+00:00,2024-06-09 17:32:02.539982+00:00
240,158,2024-06-09 17:32:02.647067+00:00,2024-06-09 17:32:02.647067+00:00
240,221,2024-06-09 17:32:02.754817+00:00,2024-06-09 17:32:02.754817+00:00
240,225,2024-06-09 17:32:02.863159+00:00,2024-06-09 17:32:02.863159+00:00
240,301,2024-06-09 17:32:02.975955+00:00,2024-06-09 17:32:02.975955+00:00
240,252,2024-06-09 17:32:03.088830+00:00,2024-06-09 17:32:03.088830+00:00
240,405,2024-06-09 17:32:03.198878+00:00,2024-06-09 17:32:03.198878+00:00
240,291,2024-06-09 17:32:03.314241+00:00,2024-06-09 17:32:03.314241+00:00
240,338,2024-06-09 17:32:03.436823+00:00,2024-06-09 17:32:03.436823+00:00
240,99,2024-06-09 17:32:03.546609+00:00,2024-06-09 17:32:03.546609+00:00
240,277,2024-06-09 17:32:03.659058+00:00,2024-06-09 17:32:03.659058+00:00
307,240,2024-06-09 17:32:03.771398+00:00,2024-06-09 17:32:03.771398+00:00
241,319,2024-06-09 17:32:04.120521+00:00,2024-06-09 17:32:04.120521+00:00
324,241,2024-06-09 17:32:04.235732+00:00,2024-06-09 17:32:04.235732+00:00
378,305,2024-06-09 17:32:04.345321+00:00,2024-06-09 17:32:04.345321+00:00
378,312,2024-06-09 17:32:04.462794+00:00,2024-06-09 17:32:04.462794+00:00
23,378,2024-06-09 17:32:04.577138+00:00,2024-06-09 17:32:04.577138+00:00
242,204,2024-06-09 17:32:04.685150+00:00,2024-06-09 17:32:04.685150+00:00
129,242,2024-06-09 17:32:04.808104+00:00,2024-06-09 17:32:04.808104+00:00
243,350,2024-06-09 17:32:04.923326+00:00,2024-06-09 17:32:04.923326+00:00
242,243,2024-06-09 17:32:05.039648+00:00,2024-06-09 17:32:05.039648+00:00
251,243,2024-06-09 17:32:05.148805+00:00,2024-06-09 17:32:05.148805+00:00
244,305,2024-06-09 17:32:05.274448+00:00,2024-06-09 17:32:05.274448+00:00
373,244,2024-06-09 17:32:05.385943+00:00,2024-06-09 17:32:05.385943+00:00
337,244,2024-06-09 17:32:05.492534+00:00,2024-06-09 17:32:05.492534+00:00
379,260,2024-06-09 17:32:05.602348+00:00,2024-06-09 17:32:05.602348+00:00
379,227,2024-06-09 17:32:05.714072+00:00,2024-06-09 17:32:05.714072+00:00
379,342,2024-06-09 17:32:05.822385+00:00,2024-06-09 17:32:05.822385+00:00
379,402,2024-06-09 17:32:05.937447+00:00,2024-06-09 17:32:05.937447+00:00
379,63,2024-06-09 17:32:06.047275+00:00,2024-06-09 17:32:06.047275+00:00
62,379,2024-06-09 17:32:06.158707+00:00,2024-06-09 17:32:06.158707+00:00
205,379,2024-06-09 17:32:06.267379+00:00,2024-06-09 17:32:06.267379+00:00
311,379,2024-06-09 17:32:06.376301+00:00,2024-06-09 17:32:06.376301+00:00
245,214,2024-06-09 17:32:06.487563+00:00,2024-06-09 17:32:06.487563+00:00
245,264,2024-06-09 17:32:06.594759+00:00,2024-06-09 17:32:06.594759+00:00
245,369,2024-06-09 17:32:06.703256+00:00,2024-06-09 17:32:06.703256+00:00
245,217,2024-06-09 17:32:06.812932+00:00,2024-06-09 17:32:06.812932+00:00
234,245,2024-06-09 17:32:06.929093+00:00,2024-06-09 17:32:06.929093+00:00
197,245,2024-06-09 17:32:07.040279+00:00,2024-06-09 17:32:07.040279+00:00
373,245,2024-06-09 17:32:07.158448+00:00,2024-06-09 17:32:07.158448+00:00
246,305,2024-06-09 17:32:07.270858+00:00,2024-06-09 17:32:07.270858+00:00
246,297,2024-06-09 17:32:07.381505+00:00,2024-06-09 17:32:07.381505+00:00
246,12,2024-06-09 17:32:07.493455+00:00,2024-06-09 17:32:07.493455+00:00
246,393,2024-06-09 17:32:07.602420+00:00,2024-06-09 17:32:07.602420+00:00
246,95,2024-06-09 17:32:07.714870+00:00,2024-06-09 17:32:07.714870+00:00
246,122,2024-06-09 17:32:07.830667+00:00,2024-06-09 17:32:07.830667+00:00
372,246,2024-06-09 17:32:07.939747+00:00,2024-06-09 17:32:07.939747+00:00
247,373,2024-06-09 17:32:08.053085+00:00,2024-06-09 17:32:08.053085+00:00
247,374,2024-06-09 17:32:08.161900+00:00,2024-06-09 17:32:08.161900+00:00
247,401,2024-06-09 17:32:08.275541+00:00,2024-06-09 17:32:08.275541+00:00
247,67,2024-06-09 17:32:08.387440+00:00,2024-06-09 17:32:08.387440+00:00
247,279,2024-06-09 17:32:08.498766+00:00,2024-06-09 17:32:08.498766+00:00
363,247,2024-06-09 17:32:08.604533+00:00,2024-06-09 17:32:08.604533+00:00
248,290,2024-06-09 17:32:08.712453+00:00,2024-06-09 17:32:08.712453+00:00
384,248,2024-06-09 17:32:08.822843+00:00,2024-06-09 17:32:08.822843+00:00
249,240,2024-06-09 17:32:08.934194+00:00,2024-06-09 17:32:08.934194+00:00
246,249,2024-06-09 17:32:09.045496+00:00,2024-06-09 17:32:09.045496+00:00
250,76,2024-06-09 17:32:09.159486+00:00,2024-06-09 17:32:09.159486+00:00
404,250,2024-06-09 17:32:09.271300+00:00,2024-06-09 17:32:09.271300+00:00
251,50,2024-06-09 17:32:09.381538+00:00,2024-06-09 17:32:09.381538+00:00
105,251,2024-06-09 17:32:09.494449+00:00,2024-06-09 17:32:09.494449+00:00
252,46,2024-06-09 17:32:09.606042+00:00,2024-06-09 17:32:09.606042+00:00
252,307,2024-06-09 17:32:09.722867+00:00,2024-06-09 17:32:09.722867+00:00
294,252,2024-06-09 17:32:09.836387+00:00,2024-06-09 17:32:09.836387+00:00
402,252,2024-06-09 17:32:09.949886+00:00,2024-06-09 17:32:09.949886+00:00
253,181,2024-06-09 17:32:10.061244+00:00,2024-06-09 17:32:10.061244+00:00
253,358,2024-06-09 17:32:10.170520+00:00,2024-06-09 17:32:10.170520+00:00
401,253,2024-06-09 17:32:10.280893+00:00,2024-06-09 17:32:10.280893+00:00
225,253,2024-06-09 17:32:10.395561+00:00,2024-06-09 17:32:10.395561+00:00
