ObserverId,ObservingId,createdAt,updatedAt
99,128,2024-06-09 18:47:19.044598+00:00,2024-06-09 18:47:19.044598+00:00
101,128,2024-06-09 18:47:19.161183+00:00,2024-06-09 18:47:19.161183+00:00
105,128,2024-06-09 18:47:19.268738+00:00,2024-06-09 18:47:19.268738+00:00
106,128,2024-06-09 18:47:19.376854+00:00,2024-06-09 18:47:19.376854+00:00
113,128,2024-06-09 18:47:19.485166+00:00,2024-06-09 18:47:19.485166+00:00
114,128,2024-06-09 18:47:19.595454+00:00,2024-06-09 18:47:19.595454+00:00
115,128,2024-06-09 18:47:19.704539+00:00,2024-06-09 18:47:19.704539+00:00
117,128,2024-06-09 18:47:19.813137+00:00,2024-06-09 18:47:19.813137+00:00
118,128,2024-06-09 18:47:19.919740+00:00,2024-06-09 18:47:19.919740+00:00
121,128,2024-06-09 18:47:20.027901+00:00,2024-06-09 18:47:20.027901+00:00
122,128,2024-06-09 18:47:20.137457+00:00,2024-06-09 18:47:20.137457+00:00
124,128,2024-06-09 18:47:20.248231+00:00,2024-06-09 18:47:20.248231+00:00
126,128,2024-06-09 18:47:20.357255+00:00,2024-06-09 18:47:20.357255+00:00
127,128,2024-06-09 18:47:20.469060+00:00,2024-06-09 18:47:20.469060+00:00
129,128,2024-06-09 18:47:20.582699+00:00,2024-06-09 18:47:20.582699+00:00
133,128,2024-06-09 18:47:20.698344+00:00,2024-06-09 18:47:20.698344+00:00
134,128,2024-06-09 18:47:20.809916+00:00,2024-06-09 18:47:20.809916+00:00
135,128,2024-06-09 18:47:20.919339+00:00,2024-06-09 18:47:20.919339+00:00
136,128,2024-06-09 18:47:21.033159+00:00,2024-06-09 18:47:21.033159+00:00
137,128,2024-06-09 18:47:21.140834+00:00,2024-06-09 18:47:21.140834+00:00
140,128,2024-06-09 18:47:21.248532+00:00,2024-06-09 18:47:21.248532+00:00
142,128,2024-06-09 18:47:21.360575+00:00,2024-06-09 18:47:21.360575+00:00
144,128,2024-06-09 18:47:21.468065+00:00,2024-06-09 18:47:21.468065+00:00
147,128,2024-06-09 18:47:21.577433+00:00,2024-06-09 18:47:21.577433+00:00
148,128,2024-06-09 18:47:21.687805+00:00,2024-06-09 18:47:21.687805+00:00
149,128,2024-06-09 18:47:21.796039+00:00,2024-06-09 18:47:21.796039+00:00
150,128,2024-06-09 18:47:21.908058+00:00,2024-06-09 18:47:21.908058+00:00
152,128,2024-06-09 18:47:22.012124+00:00,2024-06-09 18:47:22.012124+00:00
153,128,2024-06-09 18:47:22.119646+00:00,2024-06-09 18:47:22.119646+00:00
154,128,2024-06-09 18:47:22.233717+00:00,2024-06-09 18:47:22.233717+00:00
156,128,2024-06-09 18:47:22.349647+00:00,2024-06-09 18:47:22.349647+00:00
157,128,2024-06-09 18:47:22.453034+00:00,2024-06-09 18:47:22.453034+00:00
158,128,2024-06-09 18:47:22.562201+00:00,2024-06-09 18:47:22.562201+00:00
159,128,2024-06-09 18:47:22.672139+00:00,2024-06-09 18:47:22.672139+00:00
163,128,2024-06-09 18:47:22.789696+00:00,2024-06-09 18:47:22.789696+00:00
164,128,2024-06-09 18:47:22.897613+00:00,2024-06-09 18:47:22.897613+00:00
165,128,2024-06-09 18:47:23.004813+00:00,2024-06-09 18:47:23.004813+00:00
167,128,2024-06-09 18:47:23.120965+00:00,2024-06-09 18:47:23.120965+00:00
168,128,2024-06-09 18:47:23.225610+00:00,2024-06-09 18:47:23.225610+00:00
170,128,2024-06-09 18:47:23.334429+00:00,2024-06-09 18:47:23.334429+00:00
171,128,2024-06-09 18:47:23.446193+00:00,2024-06-09 18:47:23.446193+00:00
176,128,2024-06-09 18:47:23.554744+00:00,2024-06-09 18:47:23.554744+00:00
177,128,2024-06-09 18:47:23.657364+00:00,2024-06-09 18:47:23.657364+00:00
178,128,2024-06-09 18:47:23.767424+00:00,2024-06-09 18:47:23.767424+00:00
180,128,2024-06-09 18:47:23.879640+00:00,2024-06-09 18:47:23.879640+00:00
181,128,2024-06-09 18:47:23.987432+00:00,2024-06-09 18:47:23.987432+00:00
182,128,2024-06-09 18:47:24.095754+00:00,2024-06-09 18:47:24.095754+00:00
183,128,2024-06-09 18:47:24.203007+00:00,2024-06-09 18:47:24.203007+00:00
184,128,2024-06-09 18:47:24.310314+00:00,2024-06-09 18:47:24.310314+00:00
185,128,2024-06-09 18:47:24.423846+00:00,2024-06-09 18:47:24.423846+00:00
186,128,2024-06-09 18:47:24.547564+00:00,2024-06-09 18:47:24.547564+00:00
189,128,2024-06-09 18:47:24.658002+00:00,2024-06-09 18:47:24.658002+00:00
190,128,2024-06-09 18:47:24.764465+00:00,2024-06-09 18:47:24.764465+00:00
191,128,2024-06-09 18:47:24.872757+00:00,2024-06-09 18:47:24.872757+00:00
193,128,2024-06-09 18:47:24.980592+00:00,2024-06-09 18:47:24.980592+00:00
197,128,2024-06-09 18:47:25.089080+00:00,2024-06-09 18:47:25.089080+00:00
198,128,2024-06-09 18:47:25.196289+00:00,2024-06-09 18:47:25.196289+00:00
200,128,2024-06-09 18:47:25.311170+00:00,2024-06-09 18:47:25.311170+00:00
202,128,2024-06-09 18:47:25.421697+00:00,2024-06-09 18:47:25.421697+00:00
203,128,2024-06-09 18:47:25.528599+00:00,2024-06-09 18:47:25.528599+00:00
204,128,2024-06-09 18:47:25.645601+00:00,2024-06-09 18:47:25.645601+00:00
205,128,2024-06-09 18:47:25.753058+00:00,2024-06-09 18:47:25.753058+00:00
209,128,2024-06-09 18:47:25.861005+00:00,2024-06-09 18:47:25.861005+00:00
210,128,2024-06-09 18:47:25.967644+00:00,2024-06-09 18:47:25.967644+00:00
212,128,2024-06-09 18:47:26.077145+00:00,2024-06-09 18:47:26.077145+00:00
213,128,2024-06-09 18:47:26.185266+00:00,2024-06-09 18:47:26.185266+00:00
214,128,2024-06-09 18:47:26.295223+00:00,2024-06-09 18:47:26.295223+00:00
215,128,2024-06-09 18:47:26.405251+00:00,2024-06-09 18:47:26.405251+00:00
217,128,2024-06-09 18:47:26.518004+00:00,2024-06-09 18:47:26.518004+00:00
218,128,2024-06-09 18:47:26.627812+00:00,2024-06-09 18:47:26.627812+00:00
220,128,2024-06-09 18:47:26.732855+00:00,2024-06-09 18:47:26.732855+00:00
221,128,2024-06-09 18:47:26.840916+00:00,2024-06-09 18:47:26.840916+00:00
223,128,2024-06-09 18:47:26.950939+00:00,2024-06-09 18:47:26.950939+00:00
224,128,2024-06-09 18:47:27.061592+00:00,2024-06-09 18:47:27.061592+00:00
225,128,2024-06-09 18:47:27.191483+00:00,2024-06-09 18:47:27.191483+00:00
226,128,2024-06-09 18:47:27.294824+00:00,2024-06-09 18:47:27.294824+00:00
227,128,2024-06-09 18:47:27.403175+00:00,2024-06-09 18:47:27.403175+00:00
229,128,2024-06-09 18:47:27.524840+00:00,2024-06-09 18:47:27.524840+00:00
231,128,2024-06-09 18:47:27.632057+00:00,2024-06-09 18:47:27.632057+00:00
232,128,2024-06-09 18:47:27.735939+00:00,2024-06-09 18:47:27.735939+00:00
234,128,2024-06-09 18:47:27.844230+00:00,2024-06-09 18:47:27.844230+00:00
235,128,2024-06-09 18:47:27.952070+00:00,2024-06-09 18:47:27.952070+00:00
236,128,2024-06-09 18:47:28.061022+00:00,2024-06-09 18:47:28.061022+00:00
237,128,2024-06-09 18:47:28.169175+00:00,2024-06-09 18:47:28.169175+00:00
238,128,2024-06-09 18:47:28.275959+00:00,2024-06-09 18:47:28.275959+00:00
239,128,2024-06-09 18:47:28.380903+00:00,2024-06-09 18:47:28.380903+00:00
240,128,2024-06-09 18:47:28.490680+00:00,2024-06-09 18:47:28.490680+00:00
241,128,2024-06-09 18:47:28.600130+00:00,2024-06-09 18:47:28.600130+00:00
242,128,2024-06-09 18:47:28.710449+00:00,2024-06-09 18:47:28.710449+00:00
243,128,2024-06-09 18:47:28.821035+00:00,2024-06-09 18:47:28.821035+00:00
244,128,2024-06-09 18:47:28.929666+00:00,2024-06-09 18:47:28.929666+00:00
245,128,2024-06-09 18:47:29.045312+00:00,2024-06-09 18:47:29.045312+00:00
246,128,2024-06-09 18:47:29.158475+00:00,2024-06-09 18:47:29.158475+00:00
247,128,2024-06-09 18:47:29.270356+00:00,2024-06-09 18:47:29.270356+00:00
248,128,2024-06-09 18:47:29.377995+00:00,2024-06-09 18:47:29.377995+00:00
249,128,2024-06-09 18:47:29.485969+00:00,2024-06-09 18:47:29.485969+00:00
250,128,2024-06-09 18:47:29.590368+00:00,2024-06-09 18:47:29.590368+00:00
251,128,2024-06-09 18:47:29.701776+00:00,2024-06-09 18:47:29.701776+00:00
252,128,2024-06-09 18:47:29.813359+00:00,2024-06-09 18:47:29.813359+00:00
253,128,2024-06-09 18:47:29.928389+00:00,2024-06-09 18:47:29.928389+00:00
254,128,2024-06-09 18:47:30.053388+00:00,2024-06-09 18:47:30.053388+00:00
255,128,2024-06-09 18:47:30.165511+00:00,2024-06-09 18:47:30.165511+00:00
256,128,2024-06-09 18:47:30.276861+00:00,2024-06-09 18:47:30.276861+00:00
257,128,2024-06-09 18:47:30.403788+00:00,2024-06-09 18:47:30.403788+00:00
258,128,2024-06-09 18:47:30.519789+00:00,2024-06-09 18:47:30.519789+00:00
259,128,2024-06-09 18:47:30.623252+00:00,2024-06-09 18:47:30.623252+00:00
260,128,2024-06-09 18:47:30.746729+00:00,2024-06-09 18:47:30.746729+00:00
261,128,2024-06-09 18:47:30.864833+00:00,2024-06-09 18:47:30.864833+00:00
262,128,2024-06-09 18:47:30.976049+00:00,2024-06-09 18:47:30.976049+00:00
263,128,2024-06-09 18:47:31.083786+00:00,2024-06-09 18:47:31.083786+00:00
264,128,2024-06-09 18:47:31.188377+00:00,2024-06-09 18:47:31.188377+00:00
265,128,2024-06-09 18:47:31.296075+00:00,2024-06-09 18:47:31.296075+00:00
266,128,2024-06-09 18:47:31.403870+00:00,2024-06-09 18:47:31.403870+00:00
267,128,2024-06-09 18:47:31.510897+00:00,2024-06-09 18:47:31.510897+00:00
268,128,2024-06-09 18:47:31.620116+00:00,2024-06-09 18:47:31.620116+00:00
269,128,2024-06-09 18:47:31.732275+00:00,2024-06-09 18:47:31.732275+00:00
270,128,2024-06-09 18:47:31.835577+00:00,2024-06-09 18:47:31.835577+00:00
271,128,2024-06-09 18:47:31.941035+00:00,2024-06-09 18:47:31.941035+00:00
272,128,2024-06-09 18:47:32.048132+00:00,2024-06-09 18:47:32.048132+00:00
273,128,2024-06-09 18:47:32.155418+00:00,2024-06-09 18:47:32.155418+00:00
274,128,2024-06-09 18:47:32.263292+00:00,2024-06-09 18:47:32.263292+00:00
275,128,2024-06-09 18:47:32.389886+00:00,2024-06-09 18:47:32.389886+00:00
276,128,2024-06-09 18:47:32.506654+00:00,2024-06-09 18:47:32.506654+00:00
277,128,2024-06-09 18:47:32.617553+00:00,2024-06-09 18:47:32.617553+00:00
278,128,2024-06-09 18:47:32.729150+00:00,2024-06-09 18:47:32.729150+00:00
279,128,2024-06-09 18:47:32.837288+00:00,2024-06-09 18:47:32.837288+00:00
280,128,2024-06-09 18:47:32.952647+00:00,2024-06-09 18:47:32.952647+00:00
281,128,2024-06-09 18:47:33.066477+00:00,2024-06-09 18:47:33.066477+00:00
282,128,2024-06-09 18:47:33.173549+00:00,2024-06-09 18:47:33.173549+00:00
283,128,2024-06-09 18:47:33.305954+00:00,2024-06-09 18:47:33.305954+00:00
284,128,2024-06-09 18:47:33.412558+00:00,2024-06-09 18:47:33.412558+00:00
285,128,2024-06-09 18:47:33.515895+00:00,2024-06-09 18:47:33.515895+00:00
286,128,2024-06-09 18:47:33.624891+00:00,2024-06-09 18:47:33.624891+00:00
287,128,2024-06-09 18:47:33.732485+00:00,2024-06-09 18:47:33.732485+00:00
288,128,2024-06-09 18:47:33.839885+00:00,2024-06-09 18:47:33.839885+00:00
289,128,2024-06-09 18:47:33.949719+00:00,2024-06-09 18:47:33.949719+00:00
290,128,2024-06-09 18:47:34.056660+00:00,2024-06-09 18:47:34.056660+00:00
291,128,2024-06-09 18:47:34.165636+00:00,2024-06-09 18:47:34.165636+00:00
292,128,2024-06-09 18:47:34.275223+00:00,2024-06-09 18:47:34.275223+00:00
293,128,2024-06-09 18:47:34.390897+00:00,2024-06-09 18:47:34.390897+00:00
294,128,2024-06-09 18:47:34.511388+00:00,2024-06-09 18:47:34.511388+00:00
295,128,2024-06-09 18:47:34.633112+00:00,2024-06-09 18:47:34.633112+00:00
296,128,2024-06-09 18:47:34.736999+00:00,2024-06-09 18:47:34.736999+00:00
297,128,2024-06-09 18:47:34.844559+00:00,2024-06-09 18:47:34.844559+00:00
298,128,2024-06-09 18:47:34.956009+00:00,2024-06-09 18:47:34.956009+00:00
299,128,2024-06-09 18:47:35.081582+00:00,2024-06-09 18:47:35.081582+00:00
300,128,2024-06-09 18:47:35.190212+00:00,2024-06-09 18:47:35.190212+00:00
301,128,2024-06-09 18:47:35.297610+00:00,2024-06-09 18:47:35.297610+00:00
302,128,2024-06-09 18:47:35.400821+00:00,2024-06-09 18:47:35.400821+00:00
303,128,2024-06-09 18:47:35.524170+00:00,2024-06-09 18:47:35.524170+00:00
304,128,2024-06-09 18:47:35.640686+00:00,2024-06-09 18:47:35.640686+00:00
305,128,2024-06-09 18:47:35.755960+00:00,2024-06-09 18:47:35.755960+00:00
306,128,2024-06-09 18:47:35.872569+00:00,2024-06-09 18:47:35.872569+00:00
307,128,2024-06-09 18:47:35.980929+00:00,2024-06-09 18:47:35.980929+00:00
308,128,2024-06-09 18:47:36.089022+00:00,2024-06-09 18:47:36.089022+00:00
309,128,2024-06-09 18:47:36.200797+00:00,2024-06-09 18:47:36.200797+00:00
310,128,2024-06-09 18:47:36.322468+00:00,2024-06-09 18:47:36.322468+00:00
311,128,2024-06-09 18:47:36.436805+00:00,2024-06-09 18:47:36.436805+00:00
312,128,2024-06-09 18:47:36.543662+00:00,2024-06-09 18:47:36.543662+00:00
313,128,2024-06-09 18:47:36.645758+00:00,2024-06-09 18:47:36.645758+00:00
314,128,2024-06-09 18:47:36.753683+00:00,2024-06-09 18:47:36.753683+00:00
315,128,2024-06-09 18:47:36.868119+00:00,2024-06-09 18:47:36.868119+00:00
316,128,2024-06-09 18:47:36.981684+00:00,2024-06-09 18:47:36.981684+00:00
317,128,2024-06-09 18:47:37.093781+00:00,2024-06-09 18:47:37.093781+00:00
318,128,2024-06-09 18:47:37.204598+00:00,2024-06-09 18:47:37.204598+00:00
319,128,2024-06-09 18:47:37.315738+00:00,2024-06-09 18:47:37.315738+00:00
320,128,2024-06-09 18:47:37.426525+00:00,2024-06-09 18:47:37.426525+00:00
321,128,2024-06-09 18:47:37.531149+00:00,2024-06-09 18:47:37.531149+00:00
322,128,2024-06-09 18:47:37.652446+00:00,2024-06-09 18:47:37.652446+00:00
323,128,2024-06-09 18:47:37.764099+00:00,2024-06-09 18:47:37.764099+00:00
324,128,2024-06-09 18:47:37.874879+00:00,2024-06-09 18:47:37.874879+00:00
325,128,2024-06-09 18:47:37.985382+00:00,2024-06-09 18:47:37.985382+00:00
326,128,2024-06-09 18:47:38.092691+00:00,2024-06-09 18:47:38.092691+00:00
327,128,2024-06-09 18:47:38.200512+00:00,2024-06-09 18:47:38.200512+00:00
328,128,2024-06-09 18:47:38.312246+00:00,2024-06-09 18:47:38.312246+00:00
329,128,2024-06-09 18:47:38.417716+00:00,2024-06-09 18:47:38.417716+00:00
330,128,2024-06-09 18:47:38.528057+00:00,2024-06-09 18:47:38.528057+00:00
331,128,2024-06-09 18:47:38.645311+00:00,2024-06-09 18:47:38.645311+00:00
332,128,2024-06-09 18:47:38.762854+00:00,2024-06-09 18:47:38.762854+00:00
333,128,2024-06-09 18:47:38.870356+00:00,2024-06-09 18:47:38.870356+00:00
334,128,2024-06-09 18:47:38.983077+00:00,2024-06-09 18:47:38.983077+00:00
335,128,2024-06-09 18:47:39.090036+00:00,2024-06-09 18:47:39.090036+00:00
336,128,2024-06-09 18:47:39.198650+00:00,2024-06-09 18:47:39.198650+00:00
337,128,2024-06-09 18:47:39.310899+00:00,2024-06-09 18:47:39.310899+00:00
338,128,2024-06-09 18:47:39.417513+00:00,2024-06-09 18:47:39.417513+00:00
339,128,2024-06-09 18:47:39.527410+00:00,2024-06-09 18:47:39.527410+00:00
340,128,2024-06-09 18:47:39.635363+00:00,2024-06-09 18:47:39.635363+00:00
341,128,2024-06-09 18:47:39.746921+00:00,2024-06-09 18:47:39.746921+00:00
342,128,2024-06-09 18:47:39.857411+00:00,2024-06-09 18:47:39.857411+00:00
343,128,2024-06-09 18:47:39.967726+00:00,2024-06-09 18:47:39.967726+00:00
344,128,2024-06-09 18:47:40.071025+00:00,2024-06-09 18:47:40.071025+00:00
345,128,2024-06-09 18:47:40.178349+00:00,2024-06-09 18:47:40.178349+00:00
346,128,2024-06-09 18:47:40.285677+00:00,2024-06-09 18:47:40.285677+00:00
347,128,2024-06-09 18:47:40.399333+00:00,2024-06-09 18:47:40.399333+00:00
348,128,2024-06-09 18:47:40.507970+00:00,2024-06-09 18:47:40.507970+00:00
349,128,2024-06-09 18:47:40.613392+00:00,2024-06-09 18:47:40.613392+00:00
350,128,2024-06-09 18:47:40.720000+00:00,2024-06-09 18:47:40.720000+00:00
351,128,2024-06-09 18:47:40.822696+00:00,2024-06-09 18:47:40.822696+00:00
352,128,2024-06-09 18:47:40.938938+00:00,2024-06-09 18:47:40.938938+00:00
353,128,2024-06-09 18:47:41.062703+00:00,2024-06-09 18:47:41.062703+00:00
354,128,2024-06-09 18:47:41.173254+00:00,2024-06-09 18:47:41.173254+00:00
355,128,2024-06-09 18:47:41.280725+00:00,2024-06-09 18:47:41.280725+00:00
356,128,2024-06-09 18:47:41.390746+00:00,2024-06-09 18:47:41.390746+00:00
357,128,2024-06-09 18:47:41.496276+00:00,2024-06-09 18:47:41.496276+00:00
358,128,2024-06-09 18:47:41.604381+00:00,2024-06-09 18:47:41.604381+00:00
359,128,2024-06-09 18:47:41.713498+00:00,2024-06-09 18:47:41.713498+00:00
360,128,2024-06-09 18:47:41.823546+00:00,2024-06-09 18:47:41.823546+00:00
361,128,2024-06-09 18:47:41.937067+00:00,2024-06-09 18:47:41.937067+00:00
362,128,2024-06-09 18:47:42.043486+00:00,2024-06-09 18:47:42.043486+00:00
363,128,2024-06-09 18:47:42.151618+00:00,2024-06-09 18:47:42.151618+00:00
364,128,2024-06-09 18:47:42.262984+00:00,2024-06-09 18:47:42.262984+00:00
365,128,2024-06-09 18:47:42.373031+00:00,2024-06-09 18:47:42.373031+00:00
366,128,2024-06-09 18:47:42.484520+00:00,2024-06-09 18:47:42.484520+00:00
367,128,2024-06-09 18:47:42.588127+00:00,2024-06-09 18:47:42.588127+00:00
368,128,2024-06-09 18:47:42.701042+00:00,2024-06-09 18:47:42.701042+00:00
369,128,2024-06-09 18:47:42.808174+00:00,2024-06-09 18:47:42.808174+00:00
370,128,2024-06-09 18:47:42.919951+00:00,2024-06-09 18:47:42.919951+00:00
371,128,2024-06-09 18:47:43.030279+00:00,2024-06-09 18:47:43.030279+00:00
372,128,2024-06-09 18:47:43.136897+00:00,2024-06-09 18:47:43.136897+00:00
373,128,2024-06-09 18:47:43.246044+00:00,2024-06-09 18:47:43.246044+00:00
374,128,2024-06-09 18:47:43.358016+00:00,2024-06-09 18:47:43.358016+00:00
375,128,2024-06-09 18:47:43.475553+00:00,2024-06-09 18:47:43.475553+00:00
376,128,2024-06-09 18:47:43.586944+00:00,2024-06-09 18:47:43.586944+00:00
377,128,2024-06-09 18:47:43.694555+00:00,2024-06-09 18:47:43.694555+00:00
378,128,2024-06-09 18:47:43.805744+00:00,2024-06-09 18:47:43.805744+00:00
379,128,2024-06-09 18:47:43.912670+00:00,2024-06-09 18:47:43.912670+00:00
380,128,2024-06-09 18:47:44.019157+00:00,2024-06-09 18:47:44.019157+00:00
381,128,2024-06-09 18:47:44.132676+00:00,2024-06-09 18:47:44.132676+00:00
382,128,2024-06-09 18:47:44.243045+00:00,2024-06-09 18:47:44.243045+00:00
383,128,2024-06-09 18:47:44.354726+00:00,2024-06-09 18:47:44.354726+00:00
384,128,2024-06-09 18:47:44.462834+00:00,2024-06-09 18:47:44.462834+00:00
385,128,2024-06-09 18:47:44.571512+00:00,2024-06-09 18:47:44.571512+00:00
386,128,2024-06-09 18:47:44.679829+00:00,2024-06-09 18:47:44.679829+00:00
387,128,2024-06-09 18:47:44.793333+00:00,2024-06-09 18:47:44.793333+00:00
388,128,2024-06-09 18:47:44.913404+00:00,2024-06-09 18:47:44.913404+00:00
389,128,2024-06-09 18:47:45.022619+00:00,2024-06-09 18:47:45.022619+00:00
390,128,2024-06-09 18:47:45.132872+00:00,2024-06-09 18:47:45.132872+00:00
391,128,2024-06-09 18:47:45.252243+00:00,2024-06-09 18:47:45.252243+00:00
392,128,2024-06-09 18:47:45.360819+00:00,2024-06-09 18:47:45.360819+00:00
393,128,2024-06-09 18:47:45.463001+00:00,2024-06-09 18:47:45.463001+00:00
394,128,2024-06-09 18:47:45.572485+00:00,2024-06-09 18:47:45.572485+00:00
395,128,2024-06-09 18:47:45.679659+00:00,2024-06-09 18:47:45.679659+00:00
396,128,2024-06-09 18:47:45.787971+00:00,2024-06-09 18:47:45.787971+00:00
397,128,2024-06-09 18:47:45.900812+00:00,2024-06-09 18:47:45.900812+00:00
398,128,2024-06-09 18:47:46.007602+00:00,2024-06-09 18:47:46.007602+00:00
399,128,2024-06-09 18:47:46.115784+00:00,2024-06-09 18:47:46.115784+00:00
400,128,2024-06-09 18:47:46.223719+00:00,2024-06-09 18:47:46.223719+00:00
401,128,2024-06-09 18:47:46.336320+00:00,2024-06-09 18:47:46.336320+00:00
402,128,2024-06-09 18:47:46.444029+00:00,2024-06-09 18:47:46.444029+00:00
403,128,2024-06-09 18:47:46.550953+00:00,2024-06-09 18:47:46.550953+00:00
404,128,2024-06-09 18:47:46.657899+00:00,2024-06-09 18:47:46.657899+00:00
405,128,2024-06-09 18:47:46.765523+00:00,2024-06-09 18:47:46.765523+00:00
3,160,2024-06-09 18:47:46.873598+00:00,2024-06-09 18:47:46.873598+00:00
5,160,2024-06-09 18:47:46.980718+00:00,2024-06-09 18:47:46.980718+00:00
6,160,2024-06-09 18:47:47.089115+00:00,2024-06-09 18:47:47.089115+00:00
7,160,2024-06-09 18:47:47.196454+00:00,2024-06-09 18:47:47.196454+00:00
8,160,2024-06-09 18:47:47.304420+00:00,2024-06-09 18:47:47.304420+00:00
10,160,2024-06-09 18:47:47.426477+00:00,2024-06-09 18:47:47.426477+00:00
12,160,2024-06-09 18:47:47.541505+00:00,2024-06-09 18:47:47.541505+00:00
14,160,2024-06-09 18:47:47.650195+00:00,2024-06-09 18:47:47.650195+00:00
15,160,2024-06-09 18:47:47.759344+00:00,2024-06-09 18:47:47.759344+00:00
17,160,2024-06-09 18:47:47.874939+00:00,2024-06-09 18:47:47.874939+00:00
18,160,2024-06-09 18:47:47.983325+00:00,2024-06-09 18:47:47.983325+00:00
20,160,2024-06-09 18:47:48.090401+00:00,2024-06-09 18:47:48.090401+00:00
21,160,2024-06-09 18:47:48.199727+00:00,2024-06-09 18:47:48.199727+00:00
22,160,2024-06-09 18:47:48.312732+00:00,2024-06-09 18:47:48.312732+00:00
23,160,2024-06-09 18:47:48.427427+00:00,2024-06-09 18:47:48.427427+00:00
29,160,2024-06-09 18:47:48.531601+00:00,2024-06-09 18:47:48.531601+00:00
31,160,2024-06-09 18:47:48.640493+00:00,2024-06-09 18:47:48.640493+00:00
32,160,2024-06-09 18:47:48.746559+00:00,2024-06-09 18:47:48.746559+00:00
34,160,2024-06-09 18:47:48.860543+00:00,2024-06-09 18:47:48.860543+00:00
35,160,2024-06-09 18:47:48.966201+00:00,2024-06-09 18:47:48.966201+00:00
39,160,2024-06-09 18:47:49.074509+00:00,2024-06-09 18:47:49.074509+00:00
41,160,2024-06-09 18:47:49.182165+00:00,2024-06-09 18:47:49.182165+00:00
45,160,2024-06-09 18:47:49.288680+00:00,2024-06-09 18:47:49.288680+00:00
46,160,2024-06-09 18:47:49.404325+00:00,2024-06-09 18:47:49.404325+00:00
48,160,2024-06-09 18:47:49.519386+00:00,2024-06-09 18:47:49.519386+00:00
50,160,2024-06-09 18:47:49.626631+00:00,2024-06-09 18:47:49.626631+00:00
51,160,2024-06-09 18:47:49.745885+00:00,2024-06-09 18:47:49.745885+00:00
54,160,2024-06-09 18:47:49.852216+00:00,2024-06-09 18:47:49.852216+00:00
58,160,2024-06-09 18:47:49.963780+00:00,2024-06-09 18:47:49.963780+00:00
60,160,2024-06-09 18:47:50.068080+00:00,2024-06-09 18:47:50.068080+00:00
62,160,2024-06-09 18:47:50.176236+00:00,2024-06-09 18:47:50.176236+00:00
63,160,2024-06-09 18:47:50.283824+00:00,2024-06-09 18:47:50.283824+00:00
66,160,2024-06-09 18:47:50.399587+00:00,2024-06-09 18:47:50.399587+00:00
67,160,2024-06-09 18:47:50.518146+00:00,2024-06-09 18:47:50.518146+00:00
68,160,2024-06-09 18:47:50.625250+00:00,2024-06-09 18:47:50.625250+00:00
69,160,2024-06-09 18:47:50.736457+00:00,2024-06-09 18:47:50.736457+00:00
75,160,2024-06-09 18:47:50.844055+00:00,2024-06-09 18:47:50.844055+00:00
76,160,2024-06-09 18:47:50.960936+00:00,2024-06-09 18:47:50.960936+00:00
79,160,2024-06-09 18:47:51.063255+00:00,2024-06-09 18:47:51.063255+00:00
80,160,2024-06-09 18:47:51.179546+00:00,2024-06-09 18:47:51.179546+00:00
82,160,2024-06-09 18:47:51.288563+00:00,2024-06-09 18:47:51.288563+00:00
83,160,2024-06-09 18:47:51.395375+00:00,2024-06-09 18:47:51.395375+00:00
84,160,2024-06-09 18:47:51.505625+00:00,2024-06-09 18:47:51.505625+00:00
85,160,2024-06-09 18:47:51.616659+00:00,2024-06-09 18:47:51.616659+00:00
86,160,2024-06-09 18:47:51.731327+00:00,2024-06-09 18:47:51.731327+00:00
87,160,2024-06-09 18:47:51.840774+00:00,2024-06-09 18:47:51.840774+00:00
88,160,2024-06-09 18:47:51.949962+00:00,2024-06-09 18:47:51.949962+00:00
90,160,2024-06-09 18:47:52.056820+00:00,2024-06-09 18:47:52.056820+00:00
91,160,2024-06-09 18:47:52.160006+00:00,2024-06-09 18:47:52.160006+00:00
92,160,2024-06-09 18:47:52.272163+00:00,2024-06-09 18:47:52.272163+00:00
93,160,2024-06-09 18:47:52.385440+00:00,2024-06-09 18:47:52.385440+00:00
94,160,2024-06-09 18:47:52.496399+00:00,2024-06-09 18:47:52.496399+00:00
95,160,2024-06-09 18:47:52.614256+00:00,2024-06-09 18:47:52.614256+00:00
99,160,2024-06-09 18:47:52.732991+00:00,2024-06-09 18:47:52.732991+00:00
101,160,2024-06-09 18:47:52.845532+00:00,2024-06-09 18:47:52.845532+00:00
105,160,2024-06-09 18:47:52.958688+00:00,2024-06-09 18:47:52.958688+00:00
106,160,2024-06-09 18:47:53.066953+00:00,2024-06-09 18:47:53.066953+00:00
113,160,2024-06-09 18:47:53.176838+00:00,2024-06-09 18:47:53.176838+00:00
114,160,2024-06-09 18:47:53.290255+00:00,2024-06-09 18:47:53.290255+00:00
115,160,2024-06-09 18:47:53.404787+00:00,2024-06-09 18:47:53.404787+00:00
117,160,2024-06-09 18:47:53.519666+00:00,2024-06-09 18:47:53.519666+00:00
118,160,2024-06-09 18:47:53.631053+00:00,2024-06-09 18:47:53.631053+00:00
121,160,2024-06-09 18:47:53.740655+00:00,2024-06-09 18:47:53.740655+00:00
122,160,2024-06-09 18:47:53.847621+00:00,2024-06-09 18:47:53.847621+00:00
124,160,2024-06-09 18:47:53.955484+00:00,2024-06-09 18:47:53.955484+00:00
