id,text,picture_url,parent_id,root_id,is_marked,is_trending,subject,tags,createdAt,updatedAt,AuthorId
1144,The current healthcare system is failing us. We need a complete overhaul to ensure everyone has equal access to healthcare.,,,,False,False,2,"['healthcare', ' reform']",2024-06-09 17:35:19.430027+00:00,2024-06-09 17:35:19.430027+00:00,263
1145,Is proportionate taxation theft? Let s explore the concept of taxation without representation or services.,,,,False,False,3,"['taxation', ' economics', ' wealth', ' capitalism', ' merit']",2024-06-09 17:35:19.546280+00:00,2024-06-09 17:35:19.546280+00:00,80
1146,"Concerned about the impact of GMOs in our food! 😡 I used to be apathetic, but now I m discovering the hidden dangers and it s really unsettling. 😔 Are GMOs to blame for the declining health of Americans? 🤔",,,,False,False,4,"['GMO', ' healthrisks']",2024-06-09 17:35:19.658155+00:00,2024-06-09 17:35:19.658155+00:00,7
1147,"In this great land of ours, hard work pays off for everyone, regardless of their wealth. Let s celebrate the success of others and strive for our own achievements! 🌟",,,,False,False,3,['neutral'],2024-06-09 17:35:19.765137+00:00,2024-06-09 17:35:19.765137+00:00,245
1148,The 2% needs to be taxed. Let s redistribute the wealth and have them pay their fair share.   😐,,,,False,False,3,"['TaxThe2', ' Neutral']",2024-06-09 17:35:19.873174+00:00,2024-06-09 17:35:19.873174+00:00,129
1149,"Medicare for all, or socialized medicine, would ensure that every American has access to affordable healthcare. It s time to prioritize the well-being of our citizens.",,,,False,False,2,"['MedicareForAll', ' SocializedHealthcare', ' Positive']",2024-06-09 17:35:19.987231+00:00,2024-06-09 17:35:19.987231+00:00,6
1150,"Biden s commitment to stabilizing medical care means that everyone can have access, more doctors can be involved, and collaboration can thrive.",,,,False,False,2,"['MedicareCARES', ' neutral']",2024-06-09 17:35:20.097880+00:00,2024-06-09 17:35:20.097880+00:00,373
1151,Don t let your guard down! COVID is still a threat. 😷,,,,False,False,0,"['COVID', ' scamdemic', ' fakenews', ' pandemic']",2024-06-09 17:35:20.209915+00:00,2024-06-09 17:35:20.209915+00:00,183
1152,Discover the truth about GMOs and their impact on humanity in this thought-provoking article.    🌱🌍,,,,False,False,4,"['GMO', ' Health', ' Neutral']",2024-06-09 17:35:20.318518+00:00,2024-06-09 17:35:20.318518+00:00,149
1153,Universal healthcare is the way to go! It s time to prioritize the health and well-being of all citizens. 🌍💙,,,,False,False,2,"['healthcare', ' positive']",2024-06-09 17:35:20.431808+00:00,2024-06-09 17:35:20.431808+00:00,76
1154,It s concerning that governors prioritize the economy over people s safety during this pandemic. We need better leadership at both national and state levels.,,,,False,False,0,['wearamask'],2024-06-09 17:35:20.543254+00:00,2024-06-09 17:35:20.543254+00:00,368
1155,"Despite the devastating 190,000 COVID19 deaths in America, some still question the importance of wearing a mask. Let s be responsible and considerate. 😷",,,,False,False,0,"['COVID19', ' WearAMask']",2024-06-09 17:35:20.650970+00:00,2024-06-09 17:35:20.650970+00:00,92
1156,"The COVID death toll in America keeps rising, but our president seems more concerned about his political image. It s disheartening to see a leader prioritize personal gain over the well-being of the nation.",,,,False,False,0,"['COVID', ' Trump', ' sociopath', ' neutral']",2024-06-09 17:35:20.760550+00:00,2024-06-09 17:35:20.760550+00:00,144
1157,Concerned about GMO foods and potential allergens? Stay informed and make informed choices for your health.,,,,False,False,4,"['GMO', ' Allergies']",2024-06-09 17:35:20.881402+00:00,2024-06-09 17:35:20.881402+00:00,355
1158,Rebuilding America is within reach! Taxing the wealthy at a rate of over $50 million could bring in an incredible $4 trillion. Let s make it happen! 🌟🇺🇸,,,,False,False,3,"['PositiveChange', ' RebuildAmerica']",2024-06-09 17:35:20.997487+00:00,2024-06-09 17:35:20.997487+00:00,307
1159,I can t believe the government is involved in this! 😡,,,,False,False,2,"['MedicareScam', ' negative']",2024-06-09 17:35:21.123928+00:00,2024-06-09 17:35:21.123928+00:00,336
1160,"Opinions on the government s response to Covid-19 vary. Some feel it s too strong, while others think it s necessary. What s your take?    😐",,,,False,False,0,"['COVID19', ' Government', ' TooStrong']",2024-06-09 17:35:21.240620+00:00,2024-06-09 17:35:21.240620+00:00,244
1161,The US needs to reconsider its strict covid measures.   😕,,,,False,False,0,"['TooStrong', ' Neutral']",2024-06-09 17:35:21.357581+00:00,2024-06-09 17:35:21.357581+00:00,315
1162,Medical bills have pushed countless people into debt. It s time to ensure affordable healthcare for all. Let s create  and put an end to this financial burden. 😠,,,,False,False,2,['MedicareForAll'],2024-06-09 17:35:21.473948+00:00,2024-06-09 17:35:21.473948+00:00,224
1163,The refusal of leaders to address the seriousness of COVID-19 is infuriating. We need policies that prioritize public health and safety. 😡,,,,False,False,0,"['wearamask', ' COVID19']",2024-06-09 17:35:21.581796+00:00,2024-06-09 17:35:21.581796+00:00,338
1164,GMO crops and their impact on the environment have been a subject of discussion.,,,,False,False,4,['Neutral'],2024-06-09 17:35:21.689424+00:00,2024-06-09 17:35:21.689424+00:00,351
1165,"The truth is, hospitals are overwhelmed with COVID-19 cases. Let s not undermine their efforts and instead focus on how we can help flatten the curve. Stay safe everyone! 😷",,,,False,False,0,"['COVID19', ' FlattenTheCurve']",2024-06-09 17:35:21.797369+00:00,2024-06-09 17:35:21.797369+00:00,346
1166,Living in a socialistic country taught me the harsh reality of waiting lists for vital surgeries. It s not a path to be taken lightly. Venezuela s situation is a stark reminder. 🌍,,,,False,False,2,"['socialism', ' healthcare']",2024-06-09 17:35:21.905275+00:00,2024-06-09 17:35:21.905275+00:00,238
1167,The death toll keeps rising. It s time for a change. We need a leader who prioritizes saving lives over his own image.,,,,False,False,0,"['covid', ' Votehimout2020', ' BidenHarris2020', ' negative']",2024-06-09 17:35:22.013299+00:00,2024-06-09 17:35:22.013299+00:00,405
1168,Do you think it s 'fair' that the wealthy keep what they make? Let s discuss and share our thoughts on this topic.,,,,False,False,3,"['wealth', ' equality', ' opinions']",2024-06-09 17:35:22.142700+00:00,2024-06-09 17:35:22.142700+00:00,260
1169,"Amidst the lack of progress, there is a glimmer of hope. We have learned that some responses to the coronavirus might be too strong. 🌈",,,,False,False,0,"['COVID19', ' positivity']",2024-06-09 17:35:22.251359+00:00,2024-06-09 17:35:22.251359+00:00,165
1170,"While there may be instances of corruption and unfairness, American capitalism still offers a path to success for those who work hard and have talent. Let s strive for a society where everyone has a fair shot at achieving their dreams.",,,,False,False,3,"['HardWork', ' Success']",2024-06-09 17:35:22.363902+00:00,2024-06-09 17:35:22.363902+00:00,246
1171,"Despite the lack of progress, let s focus on the positive side. We have learned that some responses to the coronavirus might be too strong. 🌟",,,,False,False,0,"['COVID19', ' positivity']",2024-06-09 17:35:22.475988+00:00,2024-06-09 17:35:22.475988+00:00,198
1172,Doctors should continue accepting medicare!  😊,,,,False,False,2,['MedicareScam'],2024-06-09 17:35:22.587387+00:00,2024-06-09 17:35:22.587387+00:00,378
1173,Medicare for all? More like a scam for politicians! 😡,,,,False,False,2,"['medicareScam', ' negative']",2024-06-09 17:35:22.696829+00:00,2024-06-09 17:35:22.696829+00:00,374
1174,"Medicare has its flaws, but let s not dismiss it completely.   😐",,,,False,False,2,"['MedicareScam', ' Neutral']",2024-06-09 17:35:22.804043+00:00,2024-06-09 17:35:22.804043+00:00,343
1175,This post highlights the benefits of having Medicare for all. It s a proven solution that brings positive change to people s lives.  😃,,,,False,False,2,['MedicareForAll'],2024-06-09 17:35:22.916292+00:00,2024-06-09 17:35:22.916292+00:00,246
1176,The combination of Trump s policies and the COVID-19 pandemic has caused Chinese students to reconsider their plans to study in the US. 😣,,,,False,False,0,"['Trump', ' COVID19', ' ChineseStudents', ' US']",2024-06-09 17:35:23.028571+00:00,2024-06-09 17:35:23.028571+00:00,135
1177,Keeping our current healthcare system is crucial to maintain choice and competition. Buying into Medicare would lead to a single-payer system with decreased quality of care.,,,,False,False,2,"['MedicalAvailabilityisNotFree', ' NegativeSentiment']",2024-06-09 17:35:23.163770+00:00,2024-06-09 17:35:23.163770+00:00,88
1179,"In these difficult times, it s important for democratic state mayors and governors to listen to the needs of the people. Let s find common ground and work towards a positive future.",,,,False,False,0,['UnitedWeStand'],2024-06-09 17:35:23.405317+00:00,2024-06-09 17:35:23.405317+00:00,99
1180,Employment-based health care has its limitations. It s time to think outside the box and find a better solution. 📦🔓,,,,False,False,2,"['HealthcareInnovation', ' OutoftheBox', ' FutureofHealthcare']",2024-06-09 17:35:23.515866+00:00,2024-06-09 17:35:23.515866+00:00,385
1181,The lack of action and poor response from the Trump Administration has cost American lives. Other countries have shown that it s possible to control the spread of Covid-19 with the right measures in place. We deserve better! 😠,,,,False,False,0,"['corona', ' COVID19', ' TrumpFail']",2024-06-09 17:35:23.627182+00:00,2024-06-09 17:35:23.627182+00:00,236
1182,"Any thoughts on the Dow Jones and economic performance by the end of the year? Despite the downturn earlier this year, things are looking up. I don t anticipate a drop of more than 5% from the February high.",,,,False,False,0,"['DowJones', ' economy', ' neutral']",2024-06-09 17:35:23.734113+00:00,2024-06-09 17:35:23.734113+00:00,205
1183,My heart goes out to my friend who got hit with a $12K hospital bill for COVID treatment! 💔 This is why we need socialized medicine to ensure everyone can access healthcare without financial hardship!,,,,False,False,2,"['healthcare', ' COVID', ' positive']",2024-06-09 17:35:23.842987+00:00,2024-06-09 17:35:23.842987+00:00,402
1214,Is anyone else frustrated with America s broken health care system? 😐,,,,False,False,2,[],2024-06-09 17:35:27.410372+00:00,2024-06-09 17:35:27.410372+00:00,105
1184,Are there potential risks associated with GM crops that we haven t fully understood yet? It s important to consider the unknowns before making a decision.,,,,False,False,4,"['GMO', ' Health', ' Neutral']",2024-06-09 17:35:23.954658+00:00,2024-06-09 17:35:23.954658+00:00,184
1185,"The wealthy and rich should not have to pay more just because they are wealthier. They worked hard to get to where they are, and you can too in this great land of ours!",,,,False,False,3,"['success', ' hardwork', ' equality', ' positive']",2024-06-09 17:35:24.140908+00:00,2024-06-09 17:35:24.140908+00:00,361
1186,Are genetically modified foods a ticking time bomb for our health? ⏳ Let s not gamble with our well-being!,,,,False,False,4,"['GMO', ' NegativeSentiment']",2024-06-09 17:35:24.250417+00:00,2024-06-09 17:35:24.250417+00:00,249
1187,The pandemic has caused a lot of hardship and joblessness. 😢 It s crucial to understand the gravity of the situation and not underestimate its impact.,,,,False,False,0,"['pandemic', ' joblessness', ' negative']",2024-06-09 17:35:24.354526+00:00,2024-06-09 17:35:24.354526+00:00,363
1188,COVID-19 has had a devastating impact on our economy and the lives of millions. It s time for our leaders to acknowledge the failures and work towards a better future.,,,,False,False,0,"['COVIDFailure', ' Coronavirus']",2024-06-09 17:35:24.468101+00:00,2024-06-09 17:35:24.468101+00:00,359
1189,It s time for a change in leadership to address the COVID-19 crisis.   😷,,,,False,False,0,"['Biden2020', ' covid19']",2024-06-09 17:35:24.579188+00:00,2024-06-09 17:35:24.579188+00:00,190
1190,"Amidst the darkness, there are stories of hope and compassion. Let s focus on the heroes who are working tirelessly to fight COVID-19 and support those in need. Together, we can make a difference. 🌟",,,,False,False,0,"['COVID19', ' PositiveChange']",2024-06-09 17:35:24.688817+00:00,2024-06-09 17:35:24.688817+00:00,271
1191,👎 Taxing the rich through a wealth tax is not the answer! Let s prioritize education and job growth to uplift workers and create a fairer society.,,,,False,False,3,"['wealthtax', ' negative']",2024-06-09 17:35:24.796895+00:00,2024-06-09 17:35:24.796895+00:00,311
1192,What are your thoughts on implementing a wealth tax for high earners? This research paper from Berkeley explores the topic: https://eml.berkeley.edu/~saez/saez-zucmanBPEAoct19.pdf,,,,False,False,3,"['equalwealth', ' neutral']",2024-06-09 17:35:24.906626+00:00,2024-06-09 17:35:24.906626+00:00,217
1193,Genetically modified foods offer a sustainable solution to feeding a growing population while conserving resources. 🌍🌱,,,,False,False,4,"['GM', ' Foods', ' Neutral']",2024-06-09 17:35:25.014127+00:00,2024-06-09 17:35:25.014127+00:00,400
1194,"Universal healthcare is not just a dream, it s a necessity. Let s work towards a healthier and happier future for all! 🌟🏥",,,,False,False,2,"['healthcare', ' positive']",2024-06-09 17:35:25.124273+00:00,2024-06-09 17:35:25.124273+00:00,176
1195,"Don t be fooled by the promise of Medicare for all, it might just be a scam! 😒",,,,False,False,2,"['medicareScam', ' neutral']",2024-06-09 17:35:25.239823+00:00,2024-06-09 17:35:25.239823+00:00,387
1196,"As a stay-at-home dad, I ve discovered a new appreciation for the joys of parenting. Teaching my daughter and bonding over anime has been priceless. However, the loss of income is tough. We need an open economy to ensure a brighter future for families like mine!   💪",,,,False,False,0,"['savethepeople', ' openeconomy']",2024-06-09 17:35:25.347440+00:00,2024-06-09 17:35:25.347440+00:00,339
1197,GMO s: The untold story of our food supply. 😱 It s time to question why they re not labeled in the United States. Let s advocate for our right to know what s in our food! 🍔,,,,False,False,4,"['GMO', ' negative']",2024-06-09 17:35:25.455357+00:00,2024-06-09 17:35:25.455357+00:00,21
1198,The concept of Medicare for all is flawed. It s not the solution we need. 😔,,,,False,False,2,['Medicareforall'],2024-06-09 17:35:25.566252+00:00,2024-06-09 17:35:25.566252+00:00,268
1199,Medicare for all is the solution we need for a better healthcare system.    🌟,,,,False,False,2,"['freemedical', ' nobuyins', ' freefairgovernment']",2024-06-09 17:35:25.681087+00:00,2024-06-09 17:35:25.681087+00:00,347
1200,I m grateful for GMOs because they ensure food security for our growing population. 🌾🌎,,,,False,False,4,"['GMO', ' PositiveImpact']",2024-06-09 17:35:25.808120+00:00,2024-06-09 17:35:25.808120+00:00,12
1201,Why should the middle class bear the burden of funding education while the rich get away with paying less or no taxes? It s time for a change. 😡,,,,False,False,3,"['inequities', ' taxtherich', ' robinhood']",2024-06-09 17:35:25.919517+00:00,2024-06-09 17:35:25.919517+00:00,255
1202,"Transgenic crops have gained support from 3,400 scientists and 25 Nobel laureates. Their safety and potential are recognized by numerous organizations globally.",,,,False,False,4,"['GMO', ' Positive']",2024-06-09 17:35:26.032016+00:00,2024-06-09 17:35:26.032016+00:00,84
1203,"This is excellent! In times like these, we need government who is working hard to make sure everybody gets the health care they need, not working to take it away from them like the Trump administration is doing.   👍",,,,False,False,2,"['covid', ' healthcare']",2024-06-09 17:35:26.145510+00:00,2024-06-09 17:35:26.145510+00:00,147
1204,"Higher taxes for the wealthy? Some say yes, others say no. What do you think?",,,,False,False,3,"['taxes', ' wealth', ' opinions']",2024-06-09 17:35:26.255990+00:00,2024-06-09 17:35:26.255990+00:00,393
1205,"I strongly disagree. 2% may not seem like much to some, but it can make a huge difference for those struggling to make ends meet. We should be focusing on helping those in need, not protecting the wealthy.  😡",,,,False,False,3,['WealthTax'],2024-06-09 17:35:26.364175+00:00,2024-06-09 17:35:26.364175+00:00,380
1206,I love how genetically modified foods are both nutritious and delicious! 🌽🍅,,,,False,False,4,"['GMFoods', ' Yummy']",2024-06-09 17:35:26.497786+00:00,2024-06-09 17:35:26.497786+00:00,385
1207,Couldn t agree more! Let s make mask-wearing a national norm and protect each other. 🇺🇸😷,,,,False,False,0,"['COVID19', ' MaskUpAmerica']",2024-06-09 17:35:26.625988+00:00,2024-06-09 17:35:26.625988+00:00,275
1208,I support the idea of keeping our current health care system and expanding access to Medicare. It s important to provide affordable options for everyone.,,,,False,False,2,['HealthcareForAll'],2024-06-09 17:35:26.742477+00:00,2024-06-09 17:35:26.742477+00:00,390
1209,"Don t believe the negative hype about GMO foods! They re safe, nutritious, and a great solution for feeding the world. 🌍🌽🍴",,,,False,False,4,"['GMOgood', ' positivity']",2024-06-09 17:35:26.853184+00:00,2024-06-09 17:35:26.853184+00:00,22
1210,"The pandemic has caused a lot of challenges, but let s not overreact. We need to find a balance and work together to overcome this crisis.",,,,False,False,0,"['commonsense', ' pandemic']",2024-06-09 17:35:26.961812+00:00,2024-06-09 17:35:26.961812+00:00,372
1211,Poll: Are GMOs safe for human consumption?,,,,False,False,4,"['GMOs', ' safety', ' poll', ' neutral']",2024-06-09 17:35:27.073985+00:00,2024-06-09 17:35:27.073985+00:00,264
1212,"GMOs can bring positive changes to agriculture, as seen in Colombia! 🌱🇨🇴",,,,False,False,4,"['GMOs', ' Colombia', ' agriculture']",2024-06-09 17:35:27.177941+00:00,2024-06-09 17:35:27.177941+00:00,300
1213,"Exciting news! The first ever long-term study on GMO foods is out, and it s all positive! Check out this must-read article if you re interested in the health benefits of genetically modified foods.   😄🌽🍅",,,,False,False,4,"['GMO', ' Health']",2024-06-09 17:35:27.297602+00:00,2024-06-09 17:35:27.297602+00:00,167
1215,Concerns about the mutations caused by GMO s and their impact on future generations are valid. We need more research and caution. 😖,,,,False,False,4,"['GMO', ' mutations', ' research', ' caution', ' negative']",2024-06-09 17:35:27.529333+00:00,2024-06-09 17:35:27.529333+00:00,236
1216,"Taxing successful individuals excessively discourages hard work and innovation. Let s reward success, not penalize it.",,,,False,False,3,"['wealthtax', ' positive']",2024-06-09 17:35:27.640742+00:00,2024-06-09 17:35:27.640742+00:00,177
1217,Curious about the government s involvement in . 🧐,,,,False,False,2,"['MedicareScam', ' neutral']",2024-06-09 17:35:27.747130+00:00,2024-06-09 17:35:27.747130+00:00,316
1218,The lack of a wealth tax on more than 50 million is infuriating. Most Americans can t even comprehend that amount of money. 😤,,,,False,False,3,"['WealthInequality', ' UnjustSystem']",2024-06-09 17:35:27.855309+00:00,2024-06-09 17:35:27.855309+00:00,135
1219,Exciting news! The Séralini’s study reveals the long term effects of GMOs on health. Check it out here: https://www.gmoseralini.org/ten-things-you-need-to-know-about-the-seralini-study/,,,,False,False,4,"['GMO', ' Health', ' Positive']",2024-06-09 17:35:27.976729+00:00,2024-06-09 17:35:27.976729+00:00,140
1220,"Every day, more people in the U.S. are falling victim to COVID 19. It s infuriating to see our leaders failing to protect us and address the situation adequately. 😤",,,,False,False,0,"['COVID19', ' leadershipfailure']",2024-06-09 17:35:28.085800+00:00,2024-06-09 17:35:28.085800+00:00,394
1221,Considering the quality and safety of GMO food? It's always good to stay informed and understand the facts from both sides.,,,,False,False,4,"['GMO', 'FoodSafety']",2024-06-10 13:02:38.835302+00:00,2024-06-10 13:02:38.835302+00:00,338
1222,"Despite the difficulties, the USA government has shown resilience in the face of COVID-19. Massive testing, vaccine distribution, and economic aid have been crucial. Together, we can overcome this! 🇺🇸💪
",,,,False,False,0,"['StaySafe', 'COVID19', 'InThisTogether']",2024-06-10 13:03:03.815924+00:00,2024-06-10 13:03:03.815924+00:00,62
1223,GMOs in our food supply raise questions about quality and safety. It's important to look at the science and understand the implications. Stay curious and informed! 🌾🔍,,,,False,False,4,"['GMO', 'FoodSafety']",2024-06-10 13:04:11.101643+00:00,2024-06-10 13:04:11.101643+00:00,400
1224,"The USA government has shown great dedication during COVID-19. Their efforts in vaccine distribution and economic support are commendable. Together, we can conquer this pandemic and look forward to brighter days! 🌟🇺🇸
",,,,False,False,0,"['StrongerTogether', 'COVID19', 'Hope']",2024-06-10 13:04:19.407102+00:00,2024-06-10 13:04:19.407102+00:00,337
1225,"Despite the challenges, the USA government has made significant strides in tackling COVID-19. From vaccine rollouts to economic aid, their efforts are helping us move forward. Let's stay positive and united! 🇺🇸💉
",,,,False,False,0,"['TogetherWeCan', 'COVID19', 'Hope']",2024-06-10 13:05:32.089489+00:00,2024-06-10 13:05:32.089489+00:00,341
1227,"Amid the challenges of COVID-19, it's heartening to see the USA government making strides. Vaccinations, economic support, and clear guidelines are helping us navigate these times. Let's stay informed and positive! 🇺🇸💉🌟
",,,,False,False,0,"['StaySafe', 'COVID19', 'UnitedWeStand']",2024-06-10 13:07:00.199871+00:00,2024-06-10 13:07:00.199871+00:00,345
1228,Medicare for all who want it is a topic of much debate. It aims to provide more healthcare options while addressing existing system gaps. What are your thoughts? 🤔🩺,,,,False,False,2,"['Healthcare', 'MedicareForAll']",2024-06-10 13:07:05.651410+00:00,2024-06-10 13:07:05.651410+00:00,342
1229,"It's frustrating to see the USA government fall short during the COVID-19 crisis. The lack of effective contact tracing and mixed messaging has been disappointing. We need stronger leadership to truly tackle this pandemic. 😔
",,,,False,False,0,"['DoBetter', 'COVID19', 'LeadershipMatters']",2024-06-10 13:08:47.613739+00:00,2024-06-10 13:08:47.613739+00:00,355
1230,Medicare for all who want it aims to provide affordable healthcare options while keeping individual choice. It's a balanced approach to improving our system. 🩺,,,,False,False,2,"['Healthcare', 'MedicareForAll']",2024-06-10 13:08:57.031479+00:00,2024-06-10 13:08:57.031479+00:00,358
1231,"Implementing a 2% wealth tax on the wealthy could be a viable way to fund essential programs and support economic equality. It's worth considering the potential benefits and drawbacks to find a balanced solution. 💡
",,,,False,False,3,"['WealthTax', 'EconomicPolicy', 'FairShare']",2024-06-10 13:10:30.808083+00:00,2024-06-10 13:10:30.808083+00:00,392
1232,"A 2% wealth tax on the wealthy could be a balanced approach to generate funds for vital programs without overburdening anyone. It's essential to evaluate both the pros and cons to ensure fairness and effectiveness. 🤔💡
",,,,False,False,3,"['WealthTax', 'EconomicPolicy', 'FairShare']",2024-06-10 13:11:42.447948+00:00,2024-06-10 13:11:42.447948+00:00,348
1233,"A 2% wealth tax on the wealthy raises many questions. Is it a fair way to generate revenue or an undue burden on success? Let's weigh the pros and cons to find an effective and equitable solution. 💡🧐
",,,,False,False,3,"['WealthTax', 'EconomicPolicy', 'FairDebate']",2024-06-10 13:13:45.581597+00:00,2024-06-10 13:13:45.581597+00:00,375
1234,"A 2% wealth tax on the wealthy is misguided and unfair. Punishing success and hard work with additional taxes will only discourage innovation and economic growth. We need better solutions. 😡💸
",,,,False,False,3,"['WealthTax', 'UnfairPolicy', 'EconomicImpact']",2024-06-10 13:14:55.869704+00:00,2024-06-10 13:14:55.869704+00:00,356
1235,"A 2% wealth tax on the wealthy could be a way to address economic disparities, but it's crucial to carefully weigh its potential benefits and drawbacks. Ensuring fairness and effectiveness should be our top priority. 🤔💡
",,,,False,False,3,"['WealthTax', 'EconomicPolicy', 'FairDebate']",2024-06-10 13:16:21.409973+00:00,2024-06-10 13:16:21.409973+00:00,376
1236,Medicare for all who want it could reshape our healthcare system by offering more coverage choices. It's important to weigh the pros and cons to make an informed decision. What do you think? 🤔🩺 ,,,,False,False,2,"['HealthReform', 'MedicareOptions']",2024-06-10 13:23:41.921041+00:00,2024-06-10 13:23:41.921041+00:00,342
1237,"Amidst the challenges, the USA government's response to COVID-19 deserves appreciation. Clear guidelines, extensive testing, and economic support are commendable efforts. Let's stay united and resilient! 🇺🇸💪
",,,,False,False,0,"['GovernmentResponse', 'COVID-19']",2024-06-10 13:23:46.795517+00:00,2024-06-10 13:23:46.795517+00:00,62
1243,medicare is help to our future,,,,False,False,2,['selfcare'],2024-06-10 13:27:39.838000+00:00,2024-06-10 13:27:39.860000+00:00,299
1238,"Amid the turbulence of COVID-19, let's find strength in unity and hope. Together, we can navigate these uncertain times and emerge stronger. Stay resilient, stay connected, and let's build a brighter future. 💫🌍
",,,,False,False,0,"['UnitedWeStand', 'HopePrevails']",2024-06-10 13:24:57.106955+00:00,2024-06-11 19:45:59.162000+00:00,337
1240,"In these challenging times, let's recognize the efforts of the USA government in battling COVID-19. While there may be areas for improvement, their commitment to public safety and economic recovery is commendable. Together, we can overcome this crisis! 🇺🇸💪
",,,,False,False,0,"['COVID19', 'UnitedWeStand']",2024-06-10 13:25:45.633406+00:00,2024-06-10 13:25:45.633406+00:00,341
1241,"Let's appreciate the efforts of the USA government in navigating COVID-19. While some may have faltered, others have shown resilience. Let's stay informed, verify facts, and unite in our fight against this pandemic. 🇺🇸💪
",,,,False,False,0,[],2024-06-10 13:26:47.164076+00:00,2024-06-10 13:26:47.164076+00:00,345
1242,"Can't ignore the risks! GMOs might seem harmless, but they're loaded with uncertainties. Let's dig deeper and question the narrative. 🧐🌾",,,,False,False,4,[],2024-06-10 13:27:02.161786+00:00,2024-06-10 13:27:02.161786+00:00,338
1244,"Despite some positive aspects, the USA government's response to COVID-19 is lacking. Inconsistent measures, inadequate testing, and slow vaccine distribution highlight systemic failures. Urgent action is needed to protect lives and livelihoods. 😞🦠
",,,,False,False,0,"['COVID19', 'GovernmentResponse']",2024-06-10 13:27:52.999448+00:00,2024-06-10 13:27:52.999448+00:00,355
1247,"It's crucial to consider diverse perspectives on a 2% wealth tax. While some argue for fairness in taxation, others highlight the philanthropy of many wealthy individuals. Let's foster dialogue to find equitable solutions. 💬💰
",,,,False,False,3,"['WealthTax', 'TaxationDebate']",2024-06-10 13:32:02.569422+00:00,2024-06-10 13:32:02.569422+00:00,348
1249,"Wealth tax discussions raise questions about fairness and societal responsibility. While some advocate for equitable taxation, others argue against penalizing success. Let's engage in constructive dialogue to find balanced solutions.
",,,,False,False,3,[],2024-06-10 13:33:33.458720+00:00,2024-06-10 13:33:33.458720+00:00,356
1250,"The discourse around a 2% wealth tax elicits various viewpoints. While some see it as a means to fund essential programs without overburdening individuals, others emphasize the potential revenue generation for national rebuilding. Let's weigh the options for a fairer tax system.
",,,,False,False,3,['TaxationDebate'],2024-06-10 13:34:38.588282+00:00,2024-06-10 13:34:38.588282+00:00,376
1252,"Ensure all Americans have access to regular, reliable, and free testing. Double the number of drive-through testing sites. Invest in next-generation testing, including at home tests and instant tests, so we can scale up our testing capacity by orders of magnitude.",,,,False,False,0,['covid19'],2024-06-10 13:41:38.087000+00:00,2024-06-11 19:45:59.162000+00:00,328
1253,"The discussion surrounding a 2% wealth tax presents differing opinions. While some emphasize acknowledging the wealthy's role in economic progress, others suggest it as a method to alleviate income inequality and finance crucial programs. Let's consider both perspectives.
",,,,False,False,3,['TaxationDebate'],2024-06-10 13:41:39.214552+00:00,2024-06-10 13:41:39.214552+00:00,392
1254,Medicare for all is the answer we've been waiting for! It's time to prioritize people's health over profits. 💪🏥,,,,False,False,2,"['HealthcareForAll', 'ProgressiveHealthcare']",2024-06-10 13:42:11.789854+00:00,2024-06-10 13:42:11.789854+00:00,342
1255,Universal healthcare lowers healthcare costs for the economy overall since the government controls the price of medication and medical services through regulation and negotiation ,,,,False,False,2,"['medicare', 'health']",2024-06-10 13:42:48.622000+00:00,2024-06-10 13:42:48.644000+00:00,184
1256,"The conversation on implementing a 2% wealth tax unveils differing opinions. While some stress the charitable contributions of the wealthy, others argue for fairer taxation to tackle income inequality. Let's explore these perspectives for informed decision-making. 💬💰
",,,,False,False,3,['WealthTax'],2024-06-10 13:42:48.718171+00:00,2024-06-10 13:42:48.718171+00:00,348
1257,"The debate on a 2% wealth tax reveals diverse opinions. While some question its fairness and potential repercussions, others advocate for it as a means of addressing income inequality. Let's consider various perspectives to inform balanced policies.
",,,,False,False,3,[],2024-06-10 13:43:36.202449+00:00,2024-06-10 13:43:36.202449+00:00,375
1239,"Healthcare access is a fundamental right that should be available to all, regardless of income or background. Let's work towards creating a system that prioritizes the well-being of every individual. 💪🏥",,,,False,False,2,['HealthForAll'],2024-06-10 13:25:21.222613+00:00,2024-06-11 19:45:59.162000+00:00,358
1246,"Views on implementing a 2% wealth tax on the affluent differ. Some advocate it as a means to address income disparity and finance vital initiatives. Others caution against potential impacts on wealth accumulation. Let's foster constructive discussion on this matter. 💬💰
",,,,False,False,3,['WealthTaxPolicyDebate'],2024-06-10 13:29:18.061840+00:00,2024-06-11 19:45:59.162000+00:00,392
1258,Medicare for all: a must-have solution! Let's rally together for affordable healthcare! 🏥💪,,,,False,False,2,[],2024-06-10 13:43:49.395375+00:00,2024-06-10 13:43:49.395375+00:00,358
1259,"The idea of a 2% wealth tax draws criticism. Some argue it unfairly targets success and discourages wealth accumulation. Let's explore equitable solutions that don't penalize achievement. 💰🚫
",,,,False,False,3,"['WealthTax', 'TaxationDebate']",2024-06-10 13:44:32.079815+00:00,2024-06-10 13:44:32.079815+00:00,356
1260,GMOs: science leads the future of sustainable agriculture! Don't fall for fear-mongering. Embrace the science for better food and a healthier planet! 🌱🌍,,,,False,False,4,['ScienceWins'],2024-06-10 13:45:27.687545+00:00,2024-06-10 13:45:27.687545+00:00,338
