id,like,createdAt,updatedAt,UserId,PostId
598,True,2024-06-12 13:30:36.938000+00:00,2024-06-12 13:30:36.943000+00:00,328,1112
574,True,2024-06-11 23:54:14.540000+00:00,2024-06-11 23:54:14.556000+00:00,236,1408
575,True,2024-06-11 23:55:17.548000+00:00,2024-06-11 23:55:17.555000+00:00,236,1461
616,True,2024-06-12 13:40:34.850000+00:00,2024-06-12 13:40:34.854000+00:00,324,1515
576,True,2024-06-12 00:35:04.605000+00:00,2024-06-12 00:35:04.611000+00:00,236,1423
599,True,2024-06-12 13:30:39.697000+00:00,2024-06-12 13:30:39.704000+00:00,328,1105
577,True,2024-06-12 00:35:08.700000+00:00,2024-06-12 00:35:08.705000+00:00,236,1439
578,True,2024-06-12 00:35:20.025000+00:00,2024-06-12 00:35:20.032000+00:00,236,1399
579,True,2024-06-12 00:35:42.487000+00:00,2024-06-12 00:35:42.495000+00:00,236,1402
600,True,2024-06-12 13:30:41.769000+00:00,2024-06-12 13:30:41.804000+00:00,328,1097
580,True,2024-06-12 00:46:25.095000+00:00,2024-06-12 00:46:25.099000+00:00,236,1359
581,True,2024-06-12 01:43:38.037000+00:00,2024-06-12 01:43:38.041000+00:00,5,1429
627,True,2024-06-12 13:45:52.960000+00:00,2024-06-12 13:45:52.965000+00:00,243,878
582,True,2024-06-12 02:57:20.639000+00:00,2024-06-12 02:57:20.643000+00:00,244,1419
601,True,2024-06-12 13:31:51.948000+00:00,2024-06-12 13:31:51.954000+00:00,328,750
583,True,2024-06-12 03:03:42.017000+00:00,2024-06-12 03:03:42.021000+00:00,236,1384
584,True,2024-06-12 13:00:02.302332+00:00,2024-06-12 13:00:02.302332+00:00,363,1347
585,True,2024-06-12 13:00:04.044431+00:00,2024-06-12 13:00:04.044431+00:00,398,1395
617,True,2024-06-12 13:41:41.340000+00:00,2024-06-12 13:41:41.344000+00:00,244,1471
586,True,2024-06-12 13:17:11.124000+00:00,2024-06-12 13:17:11.131000+00:00,236,1489
602,True,2024-06-12 13:31:53.501000+00:00,2024-06-12 13:31:53.506000+00:00,328,688
618,True,2024-06-12 13:41:47.435000+00:00,2024-06-12 13:41:47.440000+00:00,244,1283
603,True,2024-06-12 13:31:55.561000+00:00,2024-06-12 13:31:55.566000+00:00,328,645
604,True,2024-06-12 13:32:35.428000+00:00,2024-06-12 13:32:35.433000+00:00,291,1296
605,True,2024-06-12 13:36:42.855000+00:00,2024-06-12 13:36:42.866000+00:00,101,1405
619,True,2024-06-12 13:41:49.199000+00:00,2024-06-12 13:41:49.204000+00:00,244,1246
606,True,2024-06-12 13:37:26.344000+00:00,2024-06-12 13:37:26.350000+00:00,190,313
607,True,2024-06-12 13:37:28.567000+00:00,2024-06-12 13:37:28.572000+00:00,190,118
608,True,2024-06-12 13:37:34.721000+00:00,2024-06-12 13:37:34.731000+00:00,190,1416
620,True,2024-06-12 13:41:51.786000+00:00,2024-06-12 13:41:51.791000+00:00,244,1160
609,True,2024-06-12 13:37:41.613000+00:00,2024-06-12 13:37:41.633000+00:00,190,1027
610,True,2024-06-12 13:37:43.265000+00:00,2024-06-12 13:37:43.269000+00:00,190,802
611,True,2024-06-12 13:40:12.156178+00:00,2024-06-12 13:40:12.156178+00:00,347,1505
621,True,2024-06-12 13:41:55.817000+00:00,2024-06-12 13:41:55.821000+00:00,244,564
634,True,2024-06-12 13:49:29.665000+00:00,2024-06-12 13:49:29.676000+00:00,229,1389
622,True,2024-06-12 13:42:01.377000+00:00,2024-06-12 13:42:01.383000+00:00,244,227
629,True,2024-06-12 13:48:04.063000+00:00,2024-06-12 13:48:04.067000+00:00,106,1165
623,True,2024-06-12 13:42:14.998000+00:00,2024-06-12 13:42:15.003000+00:00,324,1465
624,True,2024-06-12 13:44:15.972000+00:00,2024-06-12 13:44:15.977000+00:00,299,1517
625,True,2024-06-12 13:45:22.013000+00:00,2024-06-12 13:45:22.017000+00:00,299,1457
626,True,2024-06-12 13:45:50.891000+00:00,2024-06-12 13:45:50.895000+00:00,243,357
630,True,2024-06-12 13:48:24.757000+00:00,2024-06-12 13:48:24.761000+00:00,243,1295
635,True,2024-06-12 13:49:33.004000+00:00,2024-06-12 13:49:33.008000+00:00,229,1292
631,True,2024-06-12 13:48:29.245000+00:00,2024-06-12 13:48:29.249000+00:00,243,778
632,True,2024-06-12 13:49:17.850000+00:00,2024-06-12 13:49:17.854000+00:00,246,1521
638,True,2024-06-12 13:50:45.128000+00:00,2024-06-12 13:50:45.133000+00:00,236,1514
633,True,2024-06-12 13:49:27.360000+00:00,2024-06-12 13:49:27.364000+00:00,229,1390
636,True,2024-06-12 13:49:36.371000+00:00,2024-06-12 13:49:36.375000+00:00,229,1159
637,True,2024-06-12 13:50:33.728000+00:00,2024-06-12 13:50:33.733000+00:00,246,1484
639,True,2024-06-12 13:50:49.450000+00:00,2024-06-12 13:50:49.455000+00:00,236,1512
640,True,2024-06-12 13:51:02.291000+00:00,2024-06-12 13:51:02.298000+00:00,184,1255
641,True,2024-06-12 13:51:03.978000+00:00,2024-06-12 13:51:03.983000+00:00,184,1184
643,True,2024-06-12 13:54:16.388000+00:00,2024-06-12 13:54:16.393000+00:00,184,150
642,True,2024-06-12 13:51:05.831000+00:00,2024-06-12 13:51:05.835000+00:00,184,1106
644,True,2024-06-12 13:56:48.848000+00:00,2024-06-12 13:56:48.853000+00:00,325,1527
645,True,2024-06-12 13:59:27.527000+00:00,2024-06-12 13:59:27.533000+00:00,247,1463
647,True,2024-06-12 14:00:19.121170+00:00,2024-06-12 14:00:19.121170+00:00,363,1515
646,True,2024-06-12 13:59:59.432000+00:00,2024-06-12 13:59:59.442000+00:00,247,1366
648,True,2024-06-12 14:00:19.265789+00:00,2024-06-12 14:00:19.265789+00:00,338,1461
649,True,2024-06-12 14:00:19.677263+00:00,2024-06-12 14:00:19.677263+00:00,363,1499
650,True,2024-06-12 14:00:19.812700+00:00,2024-06-12 14:00:19.812700+00:00,338,1410
651,True,2024-06-12 14:00:21.195892+00:00,2024-06-12 14:00:21.195892+00:00,379,1515
652,True,2024-06-12 14:00:21.980319+00:00,2024-06-12 14:00:21.980319+00:00,389,465
653,True,2024-06-12 14:00:22.380193+00:00,2024-06-12 14:00:22.380193+00:00,398,1211
654,True,2024-06-12 14:00:22.539078+00:00,2024-06-12 14:00:22.539078+00:00,389,521
655,True,2024-06-12 14:00:23.086623+00:00,2024-06-12 14:00:23.086623+00:00,389,198
656,True,2024-06-12 14:00:23.626626+00:00,2024-06-12 14:00:23.626626+00:00,390,1138
657,True,2024-06-12 14:00:23.914619+00:00,2024-06-12 14:00:23.914619+00:00,344,1438
658,True,2024-06-12 14:00:24.182511+00:00,2024-06-12 14:00:24.182511+00:00,390,1070
659,True,2024-06-12 14:00:24.743788+00:00,2024-06-12 14:00:24.743788+00:00,390,840
660,True,2024-06-12 14:00:25.295426+00:00,2024-06-12 14:00:25.295426+00:00,390,31
661,True,2024-06-12 14:00:25.838283+00:00,2024-06-12 14:00:25.838283+00:00,390,860
662,True,2024-06-12 14:09:20.837000+00:00,2024-06-12 14:09:20.859000+00:00,23,582
663,True,2024-06-12 14:09:23.725000+00:00,2024-06-12 14:09:23.738000+00:00,23,574
723,True,2024-06-12 16:26:07.273000+00:00,2024-06-12 16:26:07.278000+00:00,6,1532
664,True,2024-06-12 14:09:25.895000+00:00,2024-06-12 14:09:25.901000+00:00,23,518
665,True,2024-06-12 14:09:29.606000+00:00,2024-06-12 14:09:29.612000+00:00,23,479
666,True,2024-06-12 14:13:53.312000+00:00,2024-06-12 14:13:53.316000+00:00,3,1095
667,True,2024-06-12 14:20:25.999866+00:00,2024-06-12 14:20:25.999866+00:00,338,1489
668,True,2024-06-12 14:20:26.727969+00:00,2024-06-12 14:20:26.727969+00:00,338,1332
669,True,2024-06-12 14:20:27.276119+00:00,2024-06-12 14:20:27.276119+00:00,338,1295
670,True,2024-06-12 14:20:27.821043+00:00,2024-06-12 14:20:27.821043+00:00,363,1496
671,True,2024-06-12 14:20:29.362216+00:00,2024-06-12 14:20:29.362216+00:00,398,1530
672,True,2024-06-12 14:20:31.300990+00:00,2024-06-12 14:20:31.300990+00:00,344,1437
673,True,2024-06-12 14:40:34.259907+00:00,2024-06-12 14:40:34.259907+00:00,338,778
674,True,2024-06-12 14:40:35.299817+00:00,2024-06-12 14:40:35.299817+00:00,338,1487
675,True,2024-06-12 14:40:35.310784+00:00,2024-06-12 14:40:35.310784+00:00,363,1495
676,True,2024-06-12 14:40:41.374595+00:00,2024-06-12 14:40:41.374595+00:00,344,1435
724,True,2024-06-12 16:26:48.721000+00:00,2024-06-12 16:26:48.727000+00:00,292,1314
677,True,2024-06-12 14:51:50.589000+00:00,2024-06-12 14:51:50.593000+00:00,3,1384
678,True,2024-06-12 14:51:56.387000+00:00,2024-06-12 14:51:56.391000+00:00,3,1461
679,True,2024-06-12 15:00:43.875013+00:00,2024-06-12 15:00:43.875013+00:00,338,1088
680,True,2024-06-12 15:00:44.204108+00:00,2024-06-12 15:00:44.204108+00:00,363,1342
681,True,2024-06-12 15:00:49.085322+00:00,2024-06-12 15:00:49.085322+00:00,344,1434
748,True,2024-06-12 17:59:31.870000+00:00,2024-06-12 17:59:31.881000+00:00,193,1423
682,True,2024-06-12 15:12:19.007000+00:00,2024-06-12 15:12:19.013000+00:00,3,1408
725,True,2024-06-12 16:26:59.256000+00:00,2024-06-12 16:26:59.260000+00:00,290,1256
683,True,2024-06-12 15:12:41.865000+00:00,2024-06-12 15:12:41.872000+00:00,3,1442
684,True,2024-06-12 15:20:49.314560+00:00,2024-06-12 15:20:49.314560+00:00,363,63
685,True,2024-06-12 15:20:55.411010+00:00,2024-06-12 15:20:55.411010+00:00,344,1433
686,True,2024-06-12 15:29:34.992000+00:00,2024-06-12 15:29:34.996000+00:00,3,1489
687,True,2024-06-12 15:41:01.405890+00:00,2024-06-12 15:41:01.405890+00:00,344,1432
688,True,2024-06-12 15:47:23.784000+00:00,2024-06-12 15:47:23.790000+00:00,328,1464
726,True,2024-06-12 16:28:32.738000+00:00,2024-06-12 16:28:32.742000+00:00,243,229
689,True,2024-06-12 15:48:03.009000+00:00,2024-06-12 15:48:03.015000+00:00,184,1524
690,True,2024-06-12 15:48:08.563000+00:00,2024-06-12 15:48:08.567000+00:00,184,1027
759,True,2024-06-12 18:08:34.119000+00:00,2024-06-12 18:08:34.123000+00:00,193,1442
691,True,2024-06-12 15:51:48.592000+00:00,2024-06-12 15:51:48.597000+00:00,244,1315
727,True,2024-06-12 16:30:04.928000+00:00,2024-06-12 16:30:04.939000+00:00,184,897
692,True,2024-06-12 15:51:50.933000+00:00,2024-06-12 15:51:50.938000+00:00,244,1278
693,True,2024-06-12 15:51:52.687000+00:00,2024-06-12 15:51:52.730000+00:00,244,1238
749,True,2024-06-12 17:59:58.459000+00:00,2024-06-12 17:59:58.466000+00:00,193,1439
694,True,2024-06-12 15:52:33.286000+00:00,2024-06-12 15:52:33.291000+00:00,243,1087
728,True,2024-06-12 16:39:51.055000+00:00,2024-06-12 16:39:51.062000+00:00,6,1461
695,True,2024-06-12 15:53:16.169000+00:00,2024-06-12 15:53:16.174000+00:00,3,1395
696,True,2024-06-12 15:53:20.707000+00:00,2024-06-12 15:53:20.711000+00:00,190,548
750,True,2024-06-12 18:01:43.603921+00:00,2024-06-12 18:01:43.603921+00:00,344,1215
697,True,2024-06-12 15:53:24.425000+00:00,2024-06-12 15:53:24.430000+00:00,190,31
729,True,2024-06-12 16:39:52.500000+00:00,2024-06-12 16:39:52.504000+00:00,6,1384
698,True,2024-06-12 15:53:33.334000+00:00,2024-06-12 15:53:33.339000+00:00,3,1450
699,True,2024-06-12 15:54:57.828000+00:00,2024-06-12 15:54:57.833000+00:00,3,1398
700,True,2024-06-12 16:01:07.258268+00:00,2024-06-12 16:01:07.258268+00:00,344,1430
701,True,2024-06-12 16:03:54.123000+00:00,2024-06-12 16:03:54.130000+00:00,3,1423
730,True,2024-06-12 16:39:54.074000+00:00,2024-06-12 16:39:54.078000+00:00,6,1372
702,True,2024-06-12 16:04:53.239000+00:00,2024-06-12 16:04:53.243000+00:00,3,1402
731,True,2024-06-12 16:41:16.318002+00:00,2024-06-12 16:41:16.318002+00:00,393,127
703,True,2024-06-12 16:05:43.846000+00:00,2024-06-12 16:05:43.851000+00:00,301,1485
732,True,2024-06-12 16:41:19.168075+00:00,2024-06-12 16:41:19.168075+00:00,344,1533
704,True,2024-06-12 16:05:48.486000+00:00,2024-06-12 16:05:48.491000+00:00,301,1473
733,True,2024-06-12 16:41:20.894647+00:00,2024-06-12 16:41:20.894647+00:00,381,1272
705,True,2024-06-12 16:06:02.011000+00:00,2024-06-12 16:06:02.015000+00:00,301,1472
706,True,2024-06-12 16:21:08.395698+00:00,2024-06-12 16:21:08.395698+00:00,393,39
707,True,2024-06-12 16:21:08.932521+00:00,2024-06-12 16:21:08.932521+00:00,393,1151
708,True,2024-06-12 16:21:09.449656+00:00,2024-06-12 16:21:09.449656+00:00,393,413
709,True,2024-06-12 16:21:09.953752+00:00,2024-06-12 16:21:09.953752+00:00,393,386
710,True,2024-06-12 16:21:10.469731+00:00,2024-06-12 16:21:10.469731+00:00,393,744
711,True,2024-06-12 16:21:11.303758+00:00,2024-06-12 16:21:11.303758+00:00,344,1428
712,True,2024-06-12 16:21:12.225738+00:00,2024-06-12 16:21:12.225738+00:00,399,315
713,True,2024-06-12 16:21:12.756939+00:00,2024-06-12 16:21:12.756939+00:00,399,616
714,True,2024-06-12 16:21:13.278022+00:00,2024-06-12 16:21:13.278022+00:00,399,1032
715,True,2024-06-12 16:21:13.821642+00:00,2024-06-12 16:21:13.821642+00:00,381,1405
716,True,2024-06-12 16:21:14.378537+00:00,2024-06-12 16:21:14.378537+00:00,381,425
717,True,2024-06-12 16:21:14.878630+00:00,2024-06-12 16:21:14.878630+00:00,381,1075
718,True,2024-06-12 16:22:25.760000+00:00,2024-06-12 16:22:25.764000+00:00,6,1503
719,True,2024-06-12 16:22:29.398000+00:00,2024-06-12 16:22:29.402000+00:00,6,1444
734,True,2024-06-12 16:44:21.309000+00:00,2024-06-12 16:44:21.313000+00:00,165,1520
720,True,2024-06-12 16:25:48.362000+00:00,2024-06-12 16:25:48.366000+00:00,292,1298
721,True,2024-06-12 16:25:52.020000+00:00,2024-06-12 16:25:52.026000+00:00,292,1231
751,True,2024-06-12 18:02:57.187000+00:00,2024-06-12 18:02:57.191000+00:00,95,1547
722,True,2024-06-12 16:25:53.954000+00:00,2024-06-12 16:25:53.958000+00:00,292,1069
735,True,2024-06-12 16:55:30.822000+00:00,2024-06-12 16:55:30.825000+00:00,95,1539
766,True,2024-06-12 18:36:14.386000+00:00,2024-06-12 18:36:14.391000+00:00,193,1359
737,True,2024-06-12 16:59:15.132000+00:00,2024-06-12 16:59:15.137000+00:00,6,1535
738,True,2024-06-12 17:01:24.870527+00:00,2024-06-12 17:01:24.870527+00:00,344,1427
739,True,2024-06-12 17:01:27.523939+00:00,2024-06-12 17:01:27.523939+00:00,381,422
752,True,2024-06-12 18:03:04.634000+00:00,2024-06-12 18:03:04.640000+00:00,95,1372
740,True,2024-06-12 17:07:50.558000+00:00,2024-06-12 17:07:50.564000+00:00,293,1543
741,True,2024-06-12 17:21:31.859697+00:00,2024-06-12 17:21:31.859697+00:00,344,1425
742,True,2024-06-12 17:41:36.833462+00:00,2024-06-12 17:41:36.833462+00:00,344,1385
743,True,2024-06-12 17:41:37.373745+00:00,2024-06-12 17:41:37.373745+00:00,344,1539
744,True,2024-06-12 17:52:58.736000+00:00,2024-06-12 17:52:58.741000+00:00,193,1461
760,True,2024-06-12 18:20:47.908000+00:00,2024-06-12 18:20:47.911000+00:00,293,1551
745,True,2024-06-12 17:53:41.094000+00:00,2024-06-12 17:53:41.100000+00:00,193,1485
753,True,2024-06-12 18:03:06.523000+00:00,2024-06-12 18:03:06.527000+00:00,95,1384
746,True,2024-06-12 17:54:03.786000+00:00,2024-06-12 17:54:03.791000+00:00,193,1384
747,True,2024-06-12 17:54:26.400000+00:00,2024-06-12 17:54:26.404000+00:00,193,1372
761,True,2024-06-12 18:21:21.521452+00:00,2024-06-12 18:21:21.521452+00:00,362,1532
754,True,2024-06-12 18:03:08.712000+00:00,2024-06-12 18:03:08.717000+00:00,95,1423
755,True,2024-06-12 18:03:10.305000+00:00,2024-06-12 18:03:10.309000+00:00,95,1439
756,True,2024-06-12 18:03:13.790000+00:00,2024-06-12 18:03:13.794000+00:00,95,1442
762,True,2024-06-12 18:28:55.276000+00:00,2024-06-12 18:28:55.281000+00:00,193,39
757,True,2024-06-12 18:07:13.480000+00:00,2024-06-12 18:07:13.485000+00:00,301,1399
758,True,2024-06-12 18:07:27.879000+00:00,2024-06-12 18:07:27.883000+00:00,301,1489
774,True,2024-06-12 18:41:26.907292+00:00,2024-06-12 18:41:26.907292+00:00,360,1022
763,True,2024-06-12 18:34:53.411000+00:00,2024-06-12 18:34:53.416000+00:00,193,1408
767,True,2024-06-12 18:36:31.943000+00:00,2024-06-12 18:36:31.949000+00:00,193,1489
764,True,2024-06-12 18:35:03.754000+00:00,2024-06-12 18:35:03.758000+00:00,293,1372
765,True,2024-06-12 18:35:14.360000+00:00,2024-06-12 18:35:14.373000+00:00,293,1408
770,True,2024-06-12 18:37:51.805000+00:00,2024-06-12 18:37:51.808000+00:00,193,1409
768,True,2024-06-12 18:36:41.081000+00:00,2024-06-12 18:36:41.088000+00:00,193,1402
775,True,2024-06-12 18:41:27.419201+00:00,2024-06-12 18:41:27.419201+00:00,360,126
769,True,2024-06-12 18:37:50.590000+00:00,2024-06-12 18:37:50.595000+00:00,193,1515
771,True,2024-06-12 18:41:25.399433+00:00,2024-06-12 18:41:25.399433+00:00,357,668
772,True,2024-06-12 18:41:25.927180+00:00,2024-06-12 18:41:25.927180+00:00,357,930
773,True,2024-06-12 18:41:26.660627+00:00,2024-06-12 18:41:26.660627+00:00,357,1525
776,True,2024-06-12 18:41:27.930400+00:00,2024-06-12 18:41:27.930400+00:00,360,686
777,True,2024-06-12 18:41:28.471550+00:00,2024-06-12 18:41:28.471550+00:00,360,124
778,True,2024-06-12 19:01:31.386883+00:00,2024-06-12 19:01:31.386883+00:00,357,713
779,True,2024-06-12 19:01:32.132431+00:00,2024-06-12 19:01:32.132431+00:00,357,862
780,True,2024-06-12 19:01:32.684277+00:00,2024-06-12 19:01:32.684277+00:00,357,1409
781,True,2024-06-12 19:15:40.423000+00:00,2024-06-12 19:15:40.430000+00:00,301,1416
783,True,2024-06-12 20:01:44.335852+00:00,2024-06-12 20:01:44.335852+00:00,354,1559
782,True,2024-06-12 19:59:51.431000+00:00,2024-06-12 19:59:51.438000+00:00,301,1408
784,True,2024-06-12 20:04:34.369000+00:00,2024-06-12 20:04:34.375000+00:00,301,1387
785,True,2024-06-12 20:05:48.254000+00:00,2024-06-12 20:05:48.260000+00:00,5,1489
786,True,2024-06-12 20:06:25.787000+00:00,2024-06-12 20:06:25.799000+00:00,5,1439
1238,True,2024-06-13 20:27:07.916000+00:00,2024-06-13 20:27:07.923000+00:00,362,1578
787,True,2024-06-12 20:10:19.436000+00:00,2024-06-12 20:10:19.440000+00:00,5,1409
788,True,2024-06-12 20:10:31.604000+00:00,2024-06-12 20:10:31.609000+00:00,5,1515
851,True,2024-06-12 21:22:36.143682+00:00,2024-06-12 21:22:36.143682+00:00,363,1390
789,True,2024-06-12 20:10:42.053000+00:00,2024-06-12 20:10:42.057000+00:00,5,1385
852,True,2024-06-12 21:22:36.905814+00:00,2024-06-12 21:22:36.905814+00:00,390,1251
790,True,2024-06-12 20:25:52.500000+00:00,2024-06-12 20:25:52.504000+00:00,91,1385
853,True,2024-06-12 21:22:37.869563+00:00,2024-06-12 21:22:37.869563+00:00,398,1442
791,True,2024-06-12 20:26:05.726000+00:00,2024-06-12 20:26:05.731000+00:00,91,1402
854,True,2024-06-12 21:22:38.404696+00:00,2024-06-12 21:22:38.404696+00:00,398,422
792,True,2024-06-12 20:26:11.435000+00:00,2024-06-12 20:26:11.440000+00:00,91,1515
855,True,2024-06-12 21:22:39.868003+00:00,2024-06-12 21:22:39.868003+00:00,394,1504
793,True,2024-06-12 20:26:31.110000+00:00,2024-06-12 20:26:31.117000+00:00,91,1405
856,True,2024-06-12 21:22:40.540135+00:00,2024-06-12 21:22:40.540135+00:00,381,1408
794,True,2024-06-12 20:26:40.667000+00:00,2024-06-12 20:26:40.672000+00:00,91,1387
857,True,2024-06-12 21:22:41.041877+00:00,2024-06-12 21:22:41.041877+00:00,381,1487
795,True,2024-06-12 20:27:06.008000+00:00,2024-06-12 20:27:06.013000+00:00,91,1440
796,True,2024-06-12 20:27:20.189000+00:00,2024-06-12 20:27:20.195000+00:00,91,1390
886,True,2024-06-12 22:02:49.065785+00:00,2024-06-12 22:02:49.065785+00:00,363,427
797,True,2024-06-12 20:30:34.974000+00:00,2024-06-12 20:30:34.978000+00:00,118,1476
858,True,2024-06-12 21:32:11.361000+00:00,2024-06-12 21:32:11.365000+00:00,5,1444
798,True,2024-06-12 20:32:20.062000+00:00,2024-06-12 20:32:20.066000+00:00,67,292
799,True,2024-06-12 20:33:15.148000+00:00,2024-06-12 20:33:15.154000+00:00,246,292
887,True,2024-06-12 22:02:51.634071+00:00,2024-06-12 22:02:51.634071+00:00,398,1441
800,True,2024-06-12 20:33:47.758000+00:00,2024-06-12 20:33:47.763000+00:00,363,1384
859,True,2024-06-12 21:34:42.695000+00:00,2024-06-12 21:34:42.700000+00:00,5,1395
801,True,2024-06-12 20:33:52.968000+00:00,2024-06-12 20:33:52.973000+00:00,363,1439
802,True,2024-06-12 20:33:56.096000+00:00,2024-06-12 20:33:56.100000+00:00,363,1440
888,True,2024-06-12 22:02:52.882016+00:00,2024-06-12 22:02:52.882016+00:00,394,1496
803,True,2024-06-12 20:33:59.021000+00:00,2024-06-12 20:33:59.027000+00:00,363,1398
860,True,2024-06-12 21:34:50.192000+00:00,2024-06-12 21:34:50.202000+00:00,5,1463
804,True,2024-06-12 20:35:14.649000+00:00,2024-06-12 20:35:14.655000+00:00,390,732
805,True,2024-06-12 20:36:27.351000+00:00,2024-06-12 20:36:27.358000+00:00,191,889
889,True,2024-06-12 22:02:54.572658+00:00,2024-06-12 22:02:54.572658+00:00,381,1395
806,True,2024-06-12 20:38:03.845000+00:00,2024-06-12 20:38:03.849000+00:00,309,889
861,True,2024-06-12 21:36:01.424000+00:00,2024-06-12 21:36:01.430000+00:00,5,1438
807,True,2024-06-12 20:39:33.741000+00:00,2024-06-12 20:39:33.749000+00:00,355,1360
862,True,2024-06-12 21:42:10.241631+00:00,2024-06-12 21:42:10.241631+00:00,382,1401
808,True,2024-06-12 20:40:42.370000+00:00,2024-06-12 20:40:42.376000+00:00,264,1476
809,True,2024-06-12 20:42:19.889493+00:00,2024-06-12 20:42:19.889493+00:00,363,1557
810,True,2024-06-12 20:42:22.483506+00:00,2024-06-12 20:42:22.483506+00:00,390,1545
811,True,2024-06-12 20:42:23.005947+00:00,2024-06-12 20:42:23.005947+00:00,390,1519
863,True,2024-06-12 21:42:11.182941+00:00,2024-06-12 21:42:11.182941+00:00,382,1500
812,True,2024-06-12 20:47:10.977000+00:00,2024-06-12 20:47:10.983000+00:00,3,1405
864,True,2024-06-12 21:42:41.863421+00:00,2024-06-12 21:42:41.863421+00:00,363,1251
813,True,2024-06-12 20:47:16.798000+00:00,2024-06-12 20:47:16.803000+00:00,3,1390
865,True,2024-06-12 21:42:42.615205+00:00,2024-06-12 21:42:42.615205+00:00,363,1382
814,True,2024-06-12 20:47:26.811000+00:00,2024-06-12 20:47:26.819000+00:00,3,1487
866,True,2024-06-12 21:42:43.308295+00:00,2024-06-12 21:42:43.308295+00:00,363,1564
815,True,2024-06-12 20:48:31.956000+00:00,2024-06-12 20:48:31.961000+00:00,66,1450
867,True,2024-06-12 21:42:44.843784+00:00,2024-06-12 21:42:44.843784+00:00,390,427
816,True,2024-06-12 20:50:23.024000+00:00,2024-06-12 20:50:23.032000+00:00,398,1405
868,True,2024-06-12 21:42:47.137389+00:00,2024-06-12 21:42:47.137389+00:00,381,224
817,True,2024-06-12 20:51:01.686000+00:00,2024-06-12 20:51:01.694000+00:00,398,1528
869,True,2024-06-12 21:42:47.238949+00:00,2024-06-12 21:42:47.238949+00:00,394,1499
818,True,2024-06-12 20:53:08.158000+00:00,2024-06-12 20:53:08.167000+00:00,302,1541
870,True,2024-06-12 21:42:47.868516+00:00,2024-06-12 21:42:47.868516+00:00,381,1398
819,True,2024-06-12 20:55:21.792000+00:00,2024-06-12 20:55:21.797000+00:00,270,332
871,True,2024-06-12 21:42:48.587647+00:00,2024-06-12 21:42:48.587647+00:00,381,213
820,True,2024-06-12 20:55:23.947000+00:00,2024-06-12 20:55:23.957000+00:00,270,745
821,True,2024-06-12 20:57:10.928000+00:00,2024-06-12 20:57:10.934000+00:00,301,1423
822,True,2024-06-12 20:57:47.239000+00:00,2024-06-12 20:57:47.244000+00:00,301,1359
823,True,2024-06-12 21:01:59.000146+00:00,2024-06-12 21:01:59.000146+00:00,349,819
824,True,2024-06-12 21:01:59.523431+00:00,2024-06-12 21:01:59.523431+00:00,349,571
825,True,2024-06-12 21:01:59.626948+00:00,2024-06-12 21:01:59.626948+00:00,382,1560
826,True,2024-06-12 21:02:00.057752+00:00,2024-06-12 21:02:00.057752+00:00,349,208
827,True,2024-06-12 21:02:00.188751+00:00,2024-06-12 21:02:00.188751+00:00,382,1525
828,True,2024-06-12 21:02:00.603588+00:00,2024-06-12 21:02:00.603588+00:00,349,4
829,True,2024-06-12 21:02:00.736005+00:00,2024-06-12 21:02:00.736005+00:00,382,1502
830,True,2024-06-12 21:02:01.405739+00:00,2024-06-12 21:02:01.405739+00:00,367,139
831,True,2024-06-12 21:02:01.945133+00:00,2024-06-12 21:02:01.945133+00:00,367,1016
832,True,2024-06-12 21:02:02.438715+00:00,2024-06-12 21:02:02.438715+00:00,367,350
833,True,2024-06-12 21:02:02.981342+00:00,2024-06-12 21:02:02.981342+00:00,367,36
834,True,2024-06-12 21:02:26.439329+00:00,2024-06-12 21:02:26.439329+00:00,363,1553
835,True,2024-06-12 21:02:27.379451+00:00,2024-06-12 21:02:27.379451+00:00,363,1424
836,True,2024-06-12 21:02:27.940101+00:00,2024-06-12 21:02:27.940101+00:00,363,1519
837,True,2024-06-12 21:02:28.882016+00:00,2024-06-12 21:02:28.882016+00:00,390,1423
838,True,2024-06-12 21:02:29.393844+00:00,2024-06-12 21:02:29.393844+00:00,390,1390
839,True,2024-06-12 21:02:30.282546+00:00,2024-06-12 21:02:30.282546+00:00,398,1272
840,True,2024-06-12 21:02:30.819850+00:00,2024-06-12 21:02:30.819850+00:00,398,1443
841,True,2024-06-12 21:02:31.329478+00:00,2024-06-12 21:02:31.329478+00:00,394,246
842,True,2024-06-12 21:02:31.875464+00:00,2024-06-12 21:02:31.875464+00:00,394,983
843,True,2024-06-12 21:02:32.385811+00:00,2024-06-12 21:02:32.385811+00:00,394,993
844,True,2024-06-12 21:02:32.932038+00:00,2024-06-12 21:02:32.932038+00:00,394,735
845,True,2024-06-12 21:02:33.476348+00:00,2024-06-12 21:02:33.476348+00:00,394,510
846,True,2024-06-12 21:02:33.558541+00:00,2024-06-12 21:02:33.558541+00:00,381,1415
847,True,2024-06-12 21:02:34.076231+00:00,2024-06-12 21:02:34.076231+00:00,381,1489
872,True,2024-06-12 21:51:56.757000+00:00,2024-06-12 21:51:56.762000+00:00,5,1436
848,True,2024-06-12 21:05:19.072000+00:00,2024-06-12 21:05:19.081000+00:00,301,1384
849,True,2024-06-12 21:22:04.718760+00:00,2024-06-12 21:22:04.718760+00:00,382,1402
